run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_66d288fb413c,active,0,200,80,80,40,8062.499999999999999999999999,0.02480620155038759689922480620
balanced_active_66d288fb413c,active,1,80,20,60,0,18143.29999999999999999999999,0.004409341189309552286518990484
