run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_a401ddc43f02,active,H2,PAY_6b30c0a5216a,1,1648,repaid,0,0,0,no_trade
balanced_active_a401ddc43f02,active,H2,PAY_e85bd061c688,1,500,repaid,0,0,0,no_trade
balanced_active_a401ddc43f02,active,H5,PAY_a58e967b1fec,3,2491,repaid,0,0,0,no_trade
balanced_active_a401ddc43f02,active,H5,PAY_cb8c00dd4dd3,3,500,repaid,0,0,0,no_trade
balanced_active_a401ddc43f02,active,H3,PAY_b9df4ae61dbe,5,1181,repaid,0,0,0,no_trade
balanced_active_a401ddc43f02,active,H3,PAY_f87c2e69f54f,5,500,repaid,0,0,0,no_trade
balanced_active_a401ddc43f02,active,H1,PAY_8cf428dd4008,7,3089,repaid,0,0,0,no_trade
balanced_active_a401ddc43f02,active,H1,PAY_b1ba5cbef938,7,500,repaid,0,0,0,no_trade
balanced_active_a401ddc43f02,active,H4,PAY_82c9fe305fb0,9,4089,repaid,0,0,0,no_trade
balanced_active_a401ddc43f02,active,H4,PAY_43a45f6ae4bb,9,500,repaid,0,0,0,no_trade
