G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.14470402994662224,2500,2219,99,2219,0,1,0.9553853086976115,99,19,19,,0.044614691302388466,1
0,0.17182128437539693,2500,1386,120,1386,0,3,0.9134199134199135,120,19,19,,0.08658008658008658,1
0,0.14715947875130111,2500,2276,87,2276,0,5,0.9617750439367311,87,18,18,,0.038224956063268895,1
0,0.16148016313280736,2500,2496,232,2496,0,7,0.907051282051282,232,18,18,,0.09294871794871795,1
0,0.18643047219470504,2500,1572,511,1572,0,9,0.6749363867684478,511,20,20,,0.32506361323155214,1
