DS_t,agent,day
0,big_mid,1
0,big_short,1
0.06315789473684211,H42,1
0.18947368421052632,H62,1
0,H33,1
0,H63,1
0,H93,1
0.11666666666666667,H72,1
0.1675438596491228,H22,1
0,H13,1
0.2219298245614035,H52,1
0.03245614035087719,H2,1
0,big_long,1
0,H53,1
0,H3,1
0.042105263157894736,H92,1
0,H43,1
0.031578947368421054,H12,1
0,H83,1
0,H73,1
0.054385964912280704,H32,1
0,H23,1
0.08070175438596491,H82,1
0,H26,2
0,H66,2
0,big_mid,2
0.09290953545232274,H65,2
0,H86,2
0.05378973105134474,H55,2
0.039119804400977995,H85,2
0,H16,2
0,big_short,2
0.16748166259168704,H5,2
0.0550122249388753,H45,2
0.030562347188264057,H15,2
0,H36,2
0.4621026894865526,H25,2
0,big_long,2
0.030562347188264057,H35,2
0.030562347188264057,H75,2
0,H46,2
0,H6,2
0,H96,2
0,H76,2
0.037897310513447434,H95,2
0,H56,2
0.006799020940984498,H38,3
0,big_mid,3
0.07261354364971444,H98,3
0,H69,3
0.19200435137340224,H18,3
0,H39,3
0.006799020940984498,H8,3
0,big_short,3
0.2754963285286919,H68,3
0,H49,3
0.11721512102257275,H88,3
0,H59,3
0,H79,3
0.07696491705194453,H78,3
0.23279847701930922,H28,3
0.006799020940984498,H58,3
0,H19,3
0.012510198531411477,H48,3
0,H29,3
0,H9,3
0,big_long,3
0,H89,3
0,H99,3
0.01155268022181146,H71,4
0,big_mid,4
0.09103512014787431,H51,4
0.08733826247689463,H61,4
0.01155268022181146,H21,4
0.5,H11,4
0,big_short,4
0.18484288354898337,H1,4
0,H42,4
0.013401109057301294,H81,4
0,H62,4
0.07717190388170056,H31,4
0,H72,4
0.01155268022181146,H41,4
0,H22,4
0,H52,4
0,H2,4
0,big_long,4
0,H92,4
0.01155268022181146,H91,4
0,H12,4
0,H32,4
0,H82,4
0.09031556039173014,H64,5
0,big_mid,5
0.117519042437432,H4,5
0.3482045701849837,H74,5
0,H65,5
0,H55,5
0,H85,5
0.03917301414581066,H54,5
0,big_short,5
0,H5,5
0,H45,5
0.02720348204570185,H24,5
0,H15,5
0.02720348204570185,H14,5
0.02720348204570185,H94,5
0,H25,5
0.0750816104461371,H84,5
0,big_long,5
0,H35,5
0.041349292709466814,H34,5
0,H75,5
0.20674646354733406,H44,5
0,H95,5
0,H38,6
0.04159733777038269,H27,6
0,big_mid,6
0.04991680532445923,H87,6
0,H98,6
0.08485856905158069,H47,6
0,H18,6
0,big_short,6
0,H8,6
0,H68,6
0.04159733777038269,H77,6
0,H88,6
0,H78,6
0.05823627287853577,H57,6
0,H28,6
0,H58,6
0,H48,6
0.37104825291181365,H17,6
0,big_long,6
0.04159733777038269,H7,6
0.1913477537437604,H97,6
0.07820299500831947,H37,6
0.04159733777038269,H67,6
0.40688575899843504,H50,7
0,H71,7
0,big_mid,7
0,H51,7
0,H61,7
0,H21,7
0,H11,7
0,big_short,7
0,H1,7
0.10485133020344288,H80,7
0,H81,7
0.02112676056338028,H60,7
0,H31,7
0,H41,7
0.23317683881064163,H30,7
0.025821596244131457,H40,7
0,big_long,7
0.019561815336463225,H10,7
0.026604068857589983,H70,7
0,H91,7
0.026604068857589983,H90,7
0.11580594679186229,H20,7
0.019561815336463225,H100,7
0,H64,8
0,big_mid,8
0,H4,8
0,H74,8
0,H54,8
0,big_short,8
0,H24,8
0.011081560283687944,H33,8
0.011081560283687944,H63,8
0,H14,8
0.011968085106382979,H93,8
0.011081560283687944,H13,8
0,H94,8
0,H84,8
0,big_long,8
0,H34,8
0.01152482269503546,H53,8
0.6914893617021277,H3,8
0,H44,8
0.06604609929078015,H43,8
0.011968085106382979,H83,8
0.0274822695035461,H73,8
0.14627659574468085,H23,8
0.017158544955387784,H26,9
0.017158544955387784,H66,9
0,H27,9
0,big_mid,9
0.02196293754289636,H86,9
0,H87,9
0.14962251201098148,H16,9
0,H47,9
0,big_short,9
0,H77,9
0,H57,9
0.7035003431708992,H36,9
0,H17,9
0,big_long,9
0,H7,9
0,H97,9
0.017158544955387784,H46,9
0.01990391214824983,H6,9
0.017158544955387784,H96,9
0,H67,9
0.017158544955387784,H76,9
0,H37,9
0.019217570350034317,H56,9
0,H50,10
0,big_mid,10
0.038461538461538464,H69,10
0.038461538461538464,H39,10
0,big_short,10
0.11538461538461539,H49,10
0,H80,10
0.038461538461538464,H59,10
0.3046153846153846,H79,10
0,H60,10
0.043076923076923075,H19,10
0.16,H29,10
0,H30,10
0,H40,10
0.05384615384615385,H9,10
0,big_long,10
0,H10,10
0,H70,10
0.16923076923076924,H89,10
0,H90,10
0,H20,10
0.038461538461538464,H99,10
0,H100,10
