run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_eb8da3029ca5,active,H2,PAY_7928b1fc090f,1,30,repaid,1,0,-346.15,hold_to_maturity
balanced_active_eb8da3029ca5,active,H2,PAY_44e0fa649482,1,500,repaid,1,0,-346.15,hold_to_maturity
balanced_active_eb8da3029ca5,active,H3,PAY_29ed9ffec343,3,4170,repaid,0,0,0,no_trade
balanced_active_eb8da3029ca5,active,H3,PAY_8af6851efe4e,3,500,repaid,0,0,0,no_trade
balanced_active_eb8da3029ca5,active,H4,PAY_dc736680c68d,5,301,repaid,0,0,0,no_trade
balanced_active_eb8da3029ca5,active,H4,PAY_8371a7f5a49f,5,500,repaid,0,0,0,no_trade
