run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_269c3b0edafc,active,0,200,80,40,80,22500.00000000000029999999999,0.008888888888888888770370370374
balanced_active_269c3b0edafc,active,1,100,40,40,20,30053.41666666666689999999999,0.003327408697291766578628762808
