run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_c576c4066702,active,0,200,200,0,0,22124.99999999999999999999999,0.009039548022598870056497175145
balanced_active_c576c4066702,active,1,0,0,0,0,22095.19999999999999999999999,0E+23
