run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_9e7132e9130f,active,H2,PAY_781145b131c9,1,3831,repaid,0,0,0,no_trade
balanced_active_9e7132e9130f,active,H2,PAY_e680b9040044,1,500,repaid,0,0,0,no_trade
balanced_active_9e7132e9130f,active,H3,PAY_2b0bfafcb629,3,1392,repaid,0,0,0,no_trade
balanced_active_9e7132e9130f,active,H3,PAY_15b0b2a3ef26,3,500,repaid,0,0,0,no_trade
balanced_active_9e7132e9130f,active,H4,PAY_ab9758048d6a,5,1688,repaid,0,0,0,no_trade
balanced_active_9e7132e9130f,active,H4,PAY_73b7f3f55f7b,5,500,repaid,0,0,0,no_trade
balanced_active_9e7132e9130f,active,H5,PAY_d71450dccf30,7,4063,repaid,0,0,0,no_trade
balanced_active_9e7132e9130f,active,H5,PAY_f33a01e48e69,7,500,repaid,0,0,0,no_trade
balanced_active_9e7132e9130f,active,H1,PAY_c08897b93be8,9,1523,repaid,0,0,0,no_trade
balanced_active_9e7132e9130f,active,H1,PAY_e7fccf5c76b6,9,500,repaid,0,0,0,no_trade
