G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.5632506111170156,5375,1552,0,1552,0,1,1,0,2,1,,0,
0,0.6166140335304982,5375,1934,0,1934,0,2,1,0,2,1,,0,
0,0.6062219832753322,5375,1855,0,1855,0,8,1,0,2,1,,0,
0,0.7172514705479188,5375,2934,0,2934,0,9,1,0,2,1,,0,
1349,0.8623379684269122,5375,6724,0,6724,0,10,1,0,2,1,,0,
