G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.12213585688985444,40000,863,863,863,0,1,0,863,10,10,,1,1
0,0.12060037807183364,40000,1150,1150,1150,0,2,0,1150,10,10,,1,1
0,0.11700452166844486,40000,972,972,972,0,3,0,972,10,10,,1,1
0,0.11092914812324203,40000,851,851,851,0,4,0,851,10,10,,1,1
0,0.11029389842131154,40000,1036,1036,1036,0,5,0,1036,10,10,,1,1
0,0.11128525767011423,40000,1267,1267,1267,0,6,0,1267,10,10,,1,1
0,0.11113095238095239,40000,840,840,840,0,7,0,840,10,10,,1,1
0,0.1063124983392824,40000,889,889,889,0,8,0,889,10,10,,1,1
0,0.1111995394789315,40000,1074,1074,1074,0,9,0,1074,10,10,,1,1
0,0.11665406903502142,40000,1008,1008,1008,0,10,0,1008,10,10,,1,1
