G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.13964127646828975,9939,811,142,811,0,1,0.8249075215782984,142,10,10,,0.17509247842170161,1
0,0.12658179376001508,9939,824,118,824,0,2,0.8567961165048543,118,10,10,,0.14320388349514562,1
0,0.11634787158243294,9939,1078,441,1078,0,3,0.5909090909090909,441,10,10,,0.4090909090909091,1
0,0.12629746863981098,9939,999,592,999,0,4,0.4074074074074074,592,10,10,,0.5925925925925926,1
0,0.1471095037249228,9939,1282,453,1282,0,5,0.6466458658346333,453,10,10,,0.3533541341653666,1
0,0.12333593759194496,9939,1051,577,1051,0,6,0.4509990485252141,577,10,10,,0.5490009514747859,1
0,0.11931251646253783,9939,1121,607,1121,0,7,0.45851917930419267,607,10,10,,0.5414808206958073,1
0,0.18100374843815076,9939,980,248,980,0,8,0.746938775510204,248,10,10,,0.2530612244897959,1
0,0.16578688028725594,9939,847,464,847,0,9,0.45218417945690675,464,10,10,,0.5478158205430933,1
0,0.1732479917540992,9939,957,523,957,0,10,0.4535005224660397,523,10,10,,0.5464994775339603,1
