run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_b965955064c2,active,H2,PAY_837b9eb5d49a,1,2810,repaid,0,1,1294.55,sell_before
balanced_active_b965955064c2,active,H2,PAY_95035047817e,1,500,repaid,0,1,1294.55,sell_before
