run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_00ff61471ce8,active,H2,PAY_3147e558495f,1,3781,repaid,0,0,0,no_trade
balanced_active_00ff61471ce8,active,H2,PAY_e3a504d1ed9c,1,500,repaid,0,0,0,no_trade
balanced_active_00ff61471ce8,active,H3,PAY_433c8557572f,3,1849,repaid,0,0,0,no_trade
balanced_active_00ff61471ce8,active,H3,PAY_56c8551610be,3,500,repaid,0,0,0,no_trade
balanced_active_00ff61471ce8,active,H4,PAY_5e3aea0f6249,5,2304,repaid,0,0,0,no_trade
balanced_active_00ff61471ce8,active,H4,PAY_5a8a00fd388a,5,500,repaid,0,0,0,no_trade
balanced_active_00ff61471ce8,active,H5,PAY_d8f1cbbc6747,7,629,repaid,0,0,0,no_trade
balanced_active_00ff61471ce8,active,H5,PAY_35a081fb8482,7,500,repaid,0,0,0,no_trade
balanced_active_00ff61471ce8,active,H1,PAY_c89049e929b5,9,3934,repaid,0,0,0,no_trade
balanced_active_00ff61471ce8,active,H1,PAY_70c1b9f0e379,9,500,repaid,0,0,0,no_trade
