G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.7936919274286665,27000.0,4281,4281,4281,0,1,0,4281,2,1,,1,1
0,0.6649027393340209,27000.0,2349,2349,2349,0,3,0,2349,2,1,,1,1
0,0.7069603032960861,27000.0,2804,2804,2804,0,5,0,2804,2,1,,1,1
0,0.5065277203542017,27000.0,1129,1129,1129,0,7,0,1129,2,1,,1,1
0,0.7999018939433243,27000.0,4434,4434,4434,0,9,0,4434,2,1,,1,1
