G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.7166376451910862,14750,2926,2426,2926,0,1,0.17088174982911825,2426,2,1,,0.8291182501708817,1
0,0.7603558514094673,14750,3592,0,3592,0,2,1,0,2,1,,0,
0,0.710039564370969,14750,2842,0,2842,0,4,1,0,2,1,,0,
0,0.7529262149955526,14750,3463,0,3463,0,5,1,0,2,1,,0,
0,0.6459241643546043,14750,2175,0,2175,0,8,1,0,2,1,,0,
