DS_t,agent,day
0.06777777777777778,H2,1
0,H23,1
0,H3,1
0,H63,1
0,H13,1
0.1922222222222222,H32,1
0.14222222222222222,H12,1
0,H73,1
0,H83,1
0,H33,1
0.10444444444444445,H42,1
0,H93,1
0,H53,1
0.03666666666666667,H82,1
0.11777777777777777,H92,1
0.03,H62,1
0.10222222222222223,H22,1
0,H43,1
0.09222222222222222,H52,1
0.11444444444444445,H72,1
0,H2,2
0.07201086956521739,H61,2
0,H32,2
0.05298913043478261,H31,2
0.16983695652173914,H21,2
0.024456521739130436,H51,2
0,H12,2
0,H42,2
0.019021739130434784,H81,2
0,H82,2
0,H92,2
0,H62,2
0.09510869565217392,H41,2
0.1480978260869565,H71,2
0,H22,2
0.16983695652173914,H11,2
0.12771739130434784,H1,2
0,H52,2
0,H72,2
0.12092391304347826,H91,2
0.04766949152542373,H20,3
0.04449152542372881,H100,3
0.1027542372881356,H80,3
0,H61,3
0,H31,3
0,H21,3
0,H51,3
0.1684322033898305,H30,3
0.1271186440677966,H40,3
0.2097457627118644,H60,3
0,H81,3
0,H41,3
0,H71,3
0.1408898305084746,H50,3
0,H91,3
0,H11,3
0.06885593220338983,H10,3
0,H1,3
0.07309322033898305,H90,3
0.01694915254237288,H70,3
0.23173277661795408,H99,4
0,H20,4
0,H100,4
0,H70,4
0.04384133611691023,H49,4
0,H80,4
0.12212943632567849,H39,4
0.23277661795407098,H89,4
0,H30,4
0,H40,4
0,H60,4
0.059498956158663886,H9,4
0.08663883089770355,H79,4
0.03653444676409186,H69,4
0.030271398747390398,H59,4
0,H50,4
0.06889352818371608,H19,4
0,H10,4
0,H90,4
0.08768267223382047,H29,4
0,H99,5
0.25113464447806355,H38,5
0,H49,5
0,H39,5
0,H89,5
0.09909228441754916,H88,5
0.14145234493192133,H28,5
0.037065052950075644,H98,5
0.12708018154311648,H8,5
0,H9,5
0,H79,5
0.048411497730711045,H48,5
0.018154311649016642,H68,5
0,H69,5
0.059757942511346446,H18,5
0,H59,5
0.17246596066565809,H78,5
0,H19,5
0.0453857791225416,H58,5
0,H29,5
0.09674134419551934,H77,6
0,H38,6
0.1384928716904277,H57,6
0.032586558044806514,H47,6
0,H88,6
0,H28,6
0.12016293279022404,H67,6
0,H98,6
0,H8,6
0.04378818737270876,H27,6
0.07637474541751528,H37,6
0.0845213849287169,H87,6
0,H48,6
0.06109979633401222,H97,6
0,H68,6
0,H18,6
0.2637474541751528,H17,6
0,H78,6
0.0824847250509165,H7,6
0,H58,6
0,H77,7
0.18383167220376523,H46,7
0,H47,7
0,H57,7
0.008859357696566999,H16,7
0.024363233665559248,H86,7
0.16943521594684385,H96,7
0,H67,7
0,H27,7
0.09523809523809523,H66,7
0,H37,7
0,H87,7
0,H97,7
0,H17,7
0,H7,7
0.05537098560354374,H36,7
0.13842746400885936,H76,7
0.036544850498338874,H56,7
0.1450719822812846,H6,7
0.14285714285714285,H26,7
0.02369077306733167,H15,8
0,H76,8
0,H46,8
0.10972568578553615,H55,8
0,H16,8
0,H86,8
0.185785536159601,H25,8
0.13216957605985039,H85,8
0.14214463840399003,H45,8
0.05361596009975062,H65,8
0,H96,8
0.03865336658354115,H95,8
0,H66,8
0.11471321695760599,H35,8
0.046134663341645885,H5,8
0,H36,8
0.15336658354114713,H75,8
0,H56,8
0,H6,8
0,H26,8
0,H15,9
0.06951026856240126,H44,9
0.08135860979462875,H54,9
0.07582938388625593,H64,9
0,H55,9
0,H25,9
0.06003159557661927,H4,9
0.06003159557661927,H14,9
0,H85,9
0.08688783570300158,H94,9
0,H45,9
0,H65,9
0.05292259083728278,H74,9
0.36729857819905215,H84,9
0,H95,9
0,H35,9
0.08767772511848342,H34,9
0,H5,9
0.05845181674565561,H24,9
0,H75,9
0,H44,10
0.06584723441615452,H23,10
0,H54,10
0,H64,10
0.08077260755048288,H3,10
0.05970149253731343,H63,10
0.14135206321334504,H13,10
0,H4,10
0.07462686567164178,H73,10
0,H14,10
0,H94,10
0.10974539069359086,H83,10
0.03775241439859526,H33,10
0.208955223880597,H93,10
0,H74,10
0.17295873573309922,H53,10
0,H84,10
0,H34,10
0.048287971905179985,H43,10
0,H24,10
