G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.12084691358024692,40006,900,900,900,0,1,0,900,10,10,,1,1
0,0.12855549976370512,40006,736,736,736,0,2,0,736,10,10,,1,1
0,0.1335531276931916,40006,944,944,944,0,3,0,944,10,10,,1,1
0,0.1504548010163833,40006,958,958,958,0,4,0,958,10,10,,1,1
0,0.14846848743823254,40006,1322,1322,1322,0,5,0,1322,10,10,,1,1
0,0.13903418353167607,40006,982,982,982,0,6,0,982,10,10,,1,1
0,0.13726240451111038,40006,903,903,903,0,7,0,903,10,10,,1,1
0,0.1279687315377392,40006,802,802,802,0,8,0,802,10,10,,1,1
0,0.18077112174279802,40006,1266,1266,1266,0,9,0,1266,10,10,,1,1
0,0.12935194913209608,40006,1139,1096,1139,0,10,0,1139,10,10,,1,1.0392335766423357
