DS_t,agent,day
0,H38,1
0.01300433477825942,H27,1
0,big_mid,1
0.11737245748582861,H87,1
0,H98,1
0,H18,1
0.03901300433477826,H62,1
0,H63,1
0,H28,1
0.053351117039013005,H22,1
0,H48,1
0.011003667889296432,H52,1
0.033011003667889297,H7,1
0,H53,1
0,H3,1
0,H73,1
0.04668222740913638,H82,1
0.033011003667889297,H47,1
0,big_short,1
0,H8,1
0.05568522840946982,H42,1
0,H68,1
0.049016338779593195,H77,1
0,H33,1
0,H88,1
0,H78,1
0.08336112037345782,H57,1
0.038012670890296765,H72,1
0,H93,1
0,H13,1
0,H58,1
0.11570523507835945,H2,1
0.07169056352117373,H17,1
0,big_long,1
0.019006335445148383,H97,1
0.06568856285428476,H92,1
0,H43,1
0.0213404468156052,H12,1
0.03101033677892631,H67,1
0,H83,1
0.023674558186062022,H37,1
0.07935978659553185,H32,1
0,H23,1
0,H66,3
0,big_mid,3
0.04863329783457579,H65,3
0,H86,3
0.026979055733049342,H55,3
0.012424565140220093,H85,3
0,H16,3
0,H11,3
0.037628682996095134,H5,3
0.025914093006744764,H45,3
0,H1,3
0,H81,3
0,H31,3
0,H41,3
0,H36,3
0.058217962371317,H30,3
0.0362087326943557,H40,3
0,H46,3
0.12211572594959176,H10,3
0.027334043308484202,H70,3
0,H6,3
0.0706425275115371,H90,3
0,H56,3
0.059992900248491306,H50,3
0,H26,3
0,H71,3
0,H51,3
0,H61,3
0,H21,3
0,big_short,3
0.08200212992545261,H80,3
0.05289314873979411,H15,3
0.028399006034788784,H60,3
0.053958111466098684,H25,3
0,big_long,3
0.01774937877174299,H35,3
0.05786297479588214,H75,3
0.05253816116435925,H20,3
0,H91,3
0,H96,3
0,H76,3
0.10081647142350018,H95,3
0.027689030883919063,H100,3
0.02335928809788654,H38,5
0,big_mid,5
0.16740823136818686,H98,5
0.013348164627363738,H18,5
0,H49,5
0.13042269187986652,H63,5
0,H79,5
0,H14,5
0.030589543937708564,H28,5
0,H19,5
0.023915461624026697,H48,5
0,H9,5
0,H34,5
0.02335928809788654,H53,5
0.0828698553948832,H3,5
0,H44,5
0.020300333704115683,H73,5
0,H99,5
0,H64,5
0,H4,5
0,H74,5
0,H69,5
0,H54,5
0,H39,5
0,big_short,5
0.06952169076751946,H8,5
0.04922135706340378,H68,5
0,H24,5
0.04282536151279199,H33,5
0.00778642936596218,H88,5
0,H59,5
0.0389321468298109,H78,5
0.03781979977753059,H93,5
0.07563959955506118,H13,5
0.04588431590656285,H58,5
0,H29,5
0,H94,5
0,H84,5
0,big_long,5
0.018075639599555063,H43,5
0.060622914349276975,H83,5
0,H89,5
0.038097886540600666,H23,5
0.03197470133520731,H66,7
0,H27,7
0,big_mid,7
0.12895291637385806,H86,7
0,H87,7
0.04181307097680956,H16,7
0.02108222066057625,H11,7
0.02916373858046381,H1,7
0.014757554462403373,H81,7
0,H62,7
0.04356992269852424,H31,7
0.03935347856640899,H41,7
0.08327477160927618,H36,7
0,H22,7
0,H52,7
0,H7,7
0.06254392129304287,H46,7
0.06746310611384398,H6,7
0.09592410400562193,H56,7
0.09627547434996486,H26,7
0.03759662684469431,H71,7
0,H82,7
0.07484188334504568,H51,7
0.02108222066057625,H61,7
0.023893183415319746,H21,7
0,H47,7
0,big_short,7
0,H42,7
0,H77,7
0,H57,7
0,H72,7
0,H12,7
0,H2,7
0,H17,7
0,big_long,7
0,H97,7
0,H92,7
0.024595924104005622,H91,7
0.04743499648629656,H96,7
0,H67,7
0.014406184118060435,H76,7
0,H37,7
0,H32,7
0,big_mid,9
0,H65,9
0,H55,9
0,H85,9
0,H5,9
0,H45,9
0.07065823726292302,H49,9
0.050948307921160285,H79,9
0.05764224618817404,H14,9
0,H95,9
0.06582372629230197,H19,9
0,H30,9
0,H40,9
0.020825585719598364,H9,9
0.08999628114540721,H34,9
0.028263294905169208,H44,9
0,H10,9
0,H70,9
0,H90,9
0.013759761993306061,H99,9
0,H50,9
0.03161026403867609,H64,9
0.09631833395314243,H4,9
0.07288955001859428,H74,9
0.023056898475269618,H69,9
0.0476013387876534,H54,9
0.12383785793975456,H39,9
0,big_short,9
0.0476013387876534,H24,9
0,H80,9
0.012644105615470434,H59,9
0,H15,9
0,H60,9
0.023056898475269618,H29,9
0.025660096690219413,H94,9
0,H25,9
0.051320193380438826,H84,9
0,big_long,9
0,H35,9
0,H75,9
0.04648568240981778,H89,9
0,H20,9
0,H100,9
