agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,51875.0,,-51875.0,0,51875.0,0.0,0.0
H1,,,,553.0,,,,,83,470.0,553.0,83,0.0,0.0
H2,,,,153.0,58,,,,,211.0,211.0,0,0.0,0.0
H3,,,,549.0,,,,,25,524.0,549.0,25,0.0,0.0
H4,,,,773.0,,,,,259,514.0,773.0,259,0.0,0.0
H5,,,,394.0,234,,,,,628.0,628.0,0,0.0,0.0
H6,,,,581.0,,,,,192,389.0,581.0,192,0.0,0.0
H7,,,,401.0,167,,,,,568.0,568.0,0,0.0,0.0
H8,,,,349.0,,,,,25,324.0,349.0,25,0.0,0.0
H9,,,,725.0,,,,,56,669.0,725.0,56,0.0,0.0
H10,,,,156.0,31,,,,,187.0,187.0,0,0.0,0.0
H11,,,,819.0,,,,,60,759.0,819.0,60,0.0,0.0
H12,,,,436.0,35,,,,,471.0,471.0,0,0.0,0.0
H13,,,,292.0,,,,,25,267.0,292.0,25,0.0,0.0
H14,,,,747.0,,,,,155,592.0,747.0,155,0.0,0.0
H15,,,,351.0,130,,,,,481.0,481.0,0,0.0,0.0
H16,,,,624.0,,,,,119,505.0,624.0,119,0.0,0.0
H17,,,,285.0,94,,,,,379.0,379.0,0,0.0,0.0
H18,,,,667.0,,,,,25,642.0,667.0,25,0.0,0.0
H19,,,,523.0,,,,,177,346.0,523.0,177,0.0,0.0
H20,,,,352.0,152,,,,,504.0,504.0,0,0.0,0.0
H21,,,,623.0,,,,,68,555.0,623.0,68,0.0,0.0
H22,,,,340.0,43,,,,,383.0,383.0,0,0.0,0.0
H23,,,,523.0,,,,,25,498.0,523.0,25,0.0,0.0
H24,,,,612.0,,,,,128,484.0,612.0,128,0.0,0.0
H25,,,,348.0,103,,,,,451.0,451.0,0,0.0,0.0
H26,,,,627.0,,,,,274,353.0,627.0,274,0.0,0.0
H27,,,,461.0,249,,,,,710.0,710.0,0,0.0,0.0
H28,,,,429.0,,,,,25,404.0,429.0,25,0.0,0.0
H29,,,,585.0,,,,,62,523.0,585.0,62,0.0,0.0
H30,,,,336.0,37,,,,,373.0,373.0,0,0.0,0.0
H31,,,,639.0,,,,,124,515.0,639.0,124,0.0,0.0
H32,,,,262.0,99,,,,,361.0,361.0,0,0.0,0.0
H33,,,,584.0,,,,,25,559.0,584.0,25,0.0,0.0
H34,,,,629.0,,,,,242,387.0,629.0,242,0.0,0.0
H35,,,,450.0,217,,,,,667.0,667.0,0,0.0,0.0
H36,,,,525.0,,,,,237,288.0,525.0,237,0.0,0.0
H37,,,,429.0,212,,,,,641.0,641.0,0,0.0,0.0
H38,,,,487.0,,,,,25,462.0,487.0,25,0.0,0.0
H39,,,,559.0,,,,,333,226.0,559.0,333,0.0,0.0
H40,,,,398.0,308,,,,,706.0,706.0,0,0.0,0.0
H41,,,,577.0,,,,,112,465.0,577.0,112,0.0,0.0
H42,,,,333.0,87,,,,,420.0,420.0,0,0.0,0.0
H43,,,,602.0,,,,,25,577.0,602.0,25,0.0,0.0
H44,,,,540.0,,,,,76,464.0,540.0,76,0.0,0.0
H45,,,,427.0,51,,,,,478.0,478.0,0,0.0,0.0
H46,,,,548.0,,,,,178,370.0,548.0,178,0.0,0.0
H47,,,,401.0,153,,,,,554.0,554.0,0,0.0,0.0
H48,,,,513.0,,,,,25,488.0,513.0,25,0.0,0.0
