run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_c57241d69a5e,active,H2,PAY_3dd9e30019e0,1,4446,repaid,0,0,0,no_trade
balanced_active_c57241d69a5e,active,H2,PAY_a89aefc46f0c,1,500,repaid,0,0,0,no_trade
balanced_active_c57241d69a5e,active,H5,PAY_5f2af6488aba,2,257,repaid,0,0,0,no_trade
balanced_active_c57241d69a5e,active,H5,PAY_e2d0490e1a9f,2,500,repaid,0,0,0,no_trade
balanced_active_c57241d69a5e,active,H1,PAY_543a0bd48171,4,2709,repaid,0,0,0,no_trade
balanced_active_c57241d69a5e,active,H1,PAY_1a4d61d454c5,4,500,repaid,0,0,0,no_trade
balanced_active_c57241d69a5e,active,H4,PAY_a58220923fb1,5,5007,repaid,0,0,0,no_trade
balanced_active_c57241d69a5e,active,H4,PAY_eca06f77e6ea,5,500,repaid,0,0,0,no_trade
balanced_active_c57241d69a5e,active,H3,PAY_0066fe6a2f03,8,79,repaid,0,0,0,no_trade
balanced_active_c57241d69a5e,active,H3,PAY_347a1ff30347,8,500,repaid,0,0,0,no_trade
