G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
3386.0,0.8951823035412358,5625.0,9011,0,9011,0,1,1,0,2,1,,0,
0,0.5771292898099798,5625.0,718,0,718,0,3,1,0,2,1,,0,
0,0.7800719908231478,5625.0,3975,0,3975,0,5,1,0,2,1,,0,
0,0.610726643598616,5625.0,680,0,680,0,7,1,0,2,1,,0,
0,0.6976095237084744,5625.0,614,0,614,0,9,1,0,2,1,,0,
