run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_e33d279f07ff,active,H2,PAY_8c18ec47b45c,1,1455,repaid,0,0,0,no_trade
balanced_active_e33d279f07ff,active,H2,PAY_e248d1f9f982,1,500,repaid,0,0,0,no_trade
balanced_active_e33d279f07ff,active,H3,PAY_5fb452bd515b,3,1010,repaid,1,0,-2397.75,hold_to_maturity
balanced_active_e33d279f07ff,active,H3,PAY_ab7148e306d1,3,500,repaid,1,0,-2397.75,hold_to_maturity
balanced_active_e33d279f07ff,active,H4,PAY_2b14ff304502,5,2411,repaid,0,0,0,no_trade
balanced_active_e33d279f07ff,active,H4,PAY_0cc946ebdb84,5,500,repaid,0,0,0,no_trade
balanced_active_e33d279f07ff,active,H5,PAY_dcdde9815712,7,2085,repaid,0,0,0,no_trade
balanced_active_e33d279f07ff,active,H5,PAY_c44fc401a36a,7,500,repaid,0,0,0,no_trade
balanced_active_e33d279f07ff,active,H1,PAY_0657911c9866,9,5537,repaid,0,1,1772.25,sell_before
balanced_active_e33d279f07ff,active,H1,PAY_b0ad4d5579d2,9,500,repaid,0,1,1772.25,sell_before
