run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_5844ed242c39,active,H2,PAY_d0f8df8aa65d,1,2660,repaid,0,0,0,no_trade
balanced_active_5844ed242c39,active,H2,PAY_cf02d5e5ec24,1,500,repaid,0,0,0,no_trade
balanced_active_5844ed242c39,active,H3,PAY_383ab7fcf2c5,3,308,repaid,0,0,0,no_trade
balanced_active_5844ed242c39,active,H3,PAY_ae6f1882a308,3,500,repaid,0,0,0,no_trade
balanced_active_5844ed242c39,active,H4,PAY_827f1bd34727,5,1339,repaid,0,0,0,no_trade
balanced_active_5844ed242c39,active,H4,PAY_aaa810fc662e,5,500,repaid,0,0,0,no_trade
balanced_active_5844ed242c39,active,H5,PAY_0dbeabf714a8,7,5899,repaid,0,0,0,no_trade
balanced_active_5844ed242c39,active,H5,PAY_c068be193443,7,500,repaid,0,0,0,no_trade
balanced_active_5844ed242c39,active,H1,PAY_6e87e7f24884,9,2291,repaid,0,0,0,no_trade
balanced_active_5844ed242c39,active,H1,PAY_bdc956f80370,9,500,repaid,0,0,0,no_trade
