run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_f1c4be50b4cb,active,H2,PAY_aae51db03ff8,1,1308,repaid,0,0,0,no_trade
balanced_active_f1c4be50b4cb,active,H2,PAY_66ae7d9ce54d,1,500,repaid,0,0,0,no_trade
