agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,5000.0,-5000.0,0,5000.0,0.0,0.0
H1,,,,,,,,0,0,0,0.0,0.0
H2,,,,201.0,,,,201.0,201.0,0,0.0,0.0
H3,,,,4.0,,,,4.0,4.0,0,0.0,0.0
H4,,,,109.0,,,,109.0,109.0,0,0.0,0.0
H5,,,,62.0,,,,62.0,62.0,0,0.0,0.0
H6,,,,35.0,,,,35.0,35.0,0,0.0,0.0
H7,,,,17,,,,17,17,0,0.0,0.0
H8,,,,71.0,,,,71.0,71.0,0,0.0,0.0
H9,,,,,,,,0,0,0,0.0,0.0
H10,,,,1.0,,,,1.0,1.0,0,0.0,0.0
H11,,,,96.0,,,,96.0,96.0,0,0.0,0.0
H12,,,,125.0,,,,125.0,125.0,0,0.0,0.0
H13,,,,45.0,,,,45.0,45.0,0,0.0,0.0
H14,,,,27.0,,,,27.0,27.0,0,0.0,0.0
H15,,,,38.0,,,,38.0,38.0,0,0.0,0.0
H16,,,,,,,,0,0,0,0.0,0.0
H17,,,,97.0,,,,97.0,97.0,0,0.0,0.0
H18,,,,41.0,,,,41.0,41.0,0,0.0,0.0
H19,,,,91.0,,,,91.0,91.0,0,0.0,0.0
H20,,,,16.0,,,,16.0,16.0,0,0.0,0.0
H21,,,,,,,,0,0,0,0.0,0.0
H22,,,,102.0,,,,102.0,102.0,0,0.0,0.0
H23,,,,60.0,,,,60.0,60.0,0,0.0,0.0
H24,,,,51.0,,,,51.0,51.0,0,0.0,0.0
H25,,,,46.0,,,,46.0,46.0,0,0.0,0.0
H26,,,,,,,,0,0,0,0.0,0.0
H27,,,,93.0,,,,93.0,93.0,0,0.0,0.0
H28,,,,78.0,,,,78.0,78.0,0,0.0,0.0
H29,,,,,,,,0,0,0,0.0,0.0
H30,,,,122.0,,,,122.0,122.0,0,0.0,0.0
H31,,,,,,,,0,0,0,0.0,0.0
H32,,,,93.0,,,,93.0,93.0,0,0.0,0.0
H33,,,,,,,,0,0,0,0.0,0.0
H34,,,,76.0,,,,76.0,76.0,0,0.0,0.0
H35,,,,,,,,0,0,0,0.0,0.0
H36,,,,83.0,,,,83.0,83.0,0,0.0,0.0
H37,,,,48,,,,48,48,0,0.0,0.0
H38,,,,15.0,,,,15.0,15.0,0,0.0,0.0
H39,,,,93.0,,,,93.0,93.0,0,0.0,0.0
H40,,,,,,,,0,0,0,0.0,0.0
H41,,,,90.0,,,,90.0,90.0,0,0.0,0.0
H42,,,,87.0,,,,87.0,87.0,0,0.0,0.0
H43,,,,65.0,,,,65.0,65.0,0,0.0,0.0
H44,,,,,,,,0,0,0,0.0,0.0
H45,,,,68.0,,,,68.0,68.0,0,0.0,0.0
H46,,,,43.0,,,,43.0,43.0,0,0.0,0.0
H47,,,,39,,,,39,39,0,0.0,0.0
H48,,,,,,,,0,0,0,0.0,0.0
H49,,,,,,,,0,0,0,0.0,0.0
H50,,,,146.0,,,,146.0,146.0,0,0.0,0.0
H51,,,,,,,,0,0,0,0.0,0.0
H52,,,,104.0,,,,104.0,104.0,0,0.0,0.0
H53,,,,,,,,0,0,0,0.0,0.0
H54,,,,81.0,,,,81.0,81.0,0,0.0,0.0
H55,,,,,,,,0,0,0,0.0,0.0
H56,,,,,,,,0,0,0,0.0,0.0
H57,,,,189.0,,,,189.0,189.0,0,0.0,0.0
H58,,,,,,,,0,0,0,0.0,0.0
H59,,,,,,,,0,0,0,0.0,0.0
H60,,,,99.0,,,,99.0,99.0,0,0.0,0.0
H61,,,,110.0,,,,110.0,110.0,0,0.0,0.0
H62,,,,21,,,,21,21,0,0.0,0.0
