run_id,phase,seed,n_agents,kappa,concentration,mu,monotonicity,maturity_days,Q_total,S1,L0,scenario_yaml,events_jsonl,balances_csv,metrics_csv,metrics_html,run_html,default_handling,dealer_enabled,status,time_to_stability,phi_total,delta_total,error
balanced_active_8b4168c9044c,balanced_active,59,100,0.25,2,0.5,0,10,10000,15000.00000000000000000000001,51875.00000000000000000000000,../runs/balanced_active_8b4168c9044c/scenario.yaml,../runs/balanced_active_8b4168c9044c/out/events.jsonl,../runs/balanced_active_8b4168c9044c/out/balances.csv,../runs/balanced_active_8b4168c9044c/out/metrics.csv,../runs/balanced_active_8b4168c9044c/out/metrics.html,../runs/balanced_active_8b4168c9044c/run.html,fail-fast,True,completed,9,0.5576369840101692647353984077,0.4423630159898307352646015923,
balanced_active_c84f8813c655,balanced_active,60,100,0.25,2,0.75,0,10,10000,15000.00000000000000000000000,51875.00000000000000000000000,../runs/balanced_active_c84f8813c655/scenario.yaml,../runs/balanced_active_c84f8813c655/out/events.jsonl,../runs/balanced_active_c84f8813c655/out/balances.csv,../runs/balanced_active_c84f8813c655/out/metrics.csv,../runs/balanced_active_c84f8813c655/out/metrics.html,../runs/balanced_active_c84f8813c655/run.html,fail-fast,True,completed,10,1,0,
balanced_active_4fcbe4bc70c3,balanced_active,61,100,0.25,2,1,0,10,10000,14999.99999999999999999999998,51875.00000000000000000000000,../runs/balanced_active_4fcbe4bc70c3/scenario.yaml,../runs/balanced_active_4fcbe4bc70c3/out/events.jsonl,../runs/balanced_active_4fcbe4bc70c3/out/balances.csv,../runs/balanced_active_4fcbe4bc70c3/out/metrics.csv,../runs/balanced_active_4fcbe4bc70c3/out/metrics.html,../runs/balanced_active_4fcbe4bc70c3/run.html,fail-fast,True,completed,10,1,0,
balanced_active_8b3b33acddfc,balanced_active,62,100,0.25,5,0,0,10,10000,15000.00000000000000000000002,51875.00000000000000000000000,../runs/balanced_active_8b3b33acddfc/scenario.yaml,../runs/balanced_active_8b3b33acddfc/out/events.jsonl,../runs/balanced_active_8b3b33acddfc/out/balances.csv,../runs/balanced_active_8b3b33acddfc/out/metrics.csv,../runs/balanced_active_8b3b33acddfc/out/metrics.html,../runs/balanced_active_8b3b33acddfc/run.html,fail-fast,True,completed,1,1,0,
balanced_active_3688dd94e8e4,balanced_active,63,100,0.25,5,0.25,0,10,10000,15000.00000000000000000000000,51875.00000000000000000000000,../runs/balanced_active_3688dd94e8e4/scenario.yaml,../runs/balanced_active_3688dd94e8e4/out/events.jsonl,../runs/balanced_active_3688dd94e8e4/out/balances.csv,../runs/balanced_active_3688dd94e8e4/out/metrics.csv,../runs/balanced_active_3688dd94e8e4/out/metrics.html,../runs/balanced_active_3688dd94e8e4/run.html,fail-fast,True,completed,9,1,0,
balanced_active_601e41dd9e96,balanced_active,64,100,0.25,5,0.5,0,10,10000,15000.00000000000000000000001,51875.00000000000000000000000,../runs/balanced_active_601e41dd9e96/scenario.yaml,../runs/balanced_active_601e41dd9e96/out/events.jsonl,../runs/balanced_active_601e41dd9e96/out/balances.csv,../runs/balanced_active_601e41dd9e96/out/metrics.csv,../runs/balanced_active_601e41dd9e96/out/metrics.html,../runs/balanced_active_601e41dd9e96/run.html,fail-fast,True,completed,9,1,0,
balanced_active_239389ff7064,balanced_active,65,100,0.25,5,0.75,0,10,10000,15000.00000000000000000000000,51875.00000000000000000000000,../runs/balanced_active_239389ff7064/scenario.yaml,../runs/balanced_active_239389ff7064/out/events.jsonl,../runs/balanced_active_239389ff7064/out/balances.csv,../runs/balanced_active_239389ff7064/out/metrics.csv,../runs/balanced_active_239389ff7064/out/metrics.html,../runs/balanced_active_239389ff7064/run.html,fail-fast,True,completed,10,1,0,
balanced_active_1da19eb2527a,balanced_active,66,100,0.25,5,1,0,10,10000,15000.00000000000000000000002,51875.00000000000000000000000,../runs/balanced_active_1da19eb2527a/scenario.yaml,../runs/balanced_active_1da19eb2527a/out/events.jsonl,../runs/balanced_active_1da19eb2527a/out/balances.csv,../runs/balanced_active_1da19eb2527a/out/metrics.csv,../runs/balanced_active_1da19eb2527a/out/metrics.html,../runs/balanced_active_1da19eb2527a/run.html,fail-fast,True,completed,10,1,0,
balanced_active_e2b6e1b2eb8e,balanced_active,67,100,0.5,0.2,0,0,10,10000,15000.00000000000000000000001,26875.00000000000000000000000,../runs/balanced_active_e2b6e1b2eb8e/scenario.yaml,../runs/balanced_active_e2b6e1b2eb8e/out/events.jsonl,../runs/balanced_active_e2b6e1b2eb8e/out/balances.csv,../runs/balanced_active_e2b6e1b2eb8e/out/metrics.csv,../runs/balanced_active_e2b6e1b2eb8e/out/metrics.html,../runs/balanced_active_e2b6e1b2eb8e/run.html,fail-fast,True,completed,1,0,1,
balanced_active_dc3534fc7dc3,balanced_active,68,100,0.5,0.2,0.25,0,10,10000,15000.00000000000000000000001,26875.00000000000000000000000,../runs/balanced_active_dc3534fc7dc3/scenario.yaml,../runs/balanced_active_dc3534fc7dc3/out/events.jsonl,../runs/balanced_active_dc3534fc7dc3/out/balances.csv,../runs/balanced_active_dc3534fc7dc3/out/metrics.csv,../runs/balanced_active_dc3534fc7dc3/out/metrics.html,../runs/balanced_active_dc3534fc7dc3/run.html,fail-fast,True,completed,9,0.02634394223054292591602032629,0.9736560577694570740839796737,
balanced_active_5bbf050ed017,balanced_active,69,100,0.5,0.2,0.5,0,10,10000,15000.00000000000000000000001,26875.00000000000000000000000,../runs/balanced_active_5bbf050ed017/scenario.yaml,../runs/balanced_active_5bbf050ed017/out/events.jsonl,../runs/balanced_active_5bbf050ed017/out/balances.csv,../runs/balanced_active_5bbf050ed017/out/metrics.csv,../runs/balanced_active_5bbf050ed017/out/metrics.html,../runs/balanced_active_5bbf050ed017/run.html,fail-fast,True,completed,9,0.01296878133565077879537402233,0.9870312186643492212046259777,
balanced_active_80b3858afbe7,balanced_active,70,100,0.5,0.2,0.75,0,10,10000,15000.10835101883230534062239,26875.00000000000000000000000,../runs/balanced_active_80b3858afbe7/scenario.yaml,../runs/balanced_active_80b3858afbe7/out/events.jsonl,../runs/balanced_active_80b3858afbe7/out/balances.csv,../runs/balanced_active_80b3858afbe7/out/metrics.csv,../runs/balanced_active_80b3858afbe7/out/metrics.html,../runs/balanced_active_80b3858afbe7/run.html,fail-fast,True,completed,10,0.08368983957219251336898395722,0.9163101604278074866310160428,
balanced_active_4bbc15b2d174,balanced_active,71,100,0.5,0.2,1,0,10,10000,15000.00000000000000000000000,26875.00000000000000000000000,../runs/balanced_active_4bbc15b2d174/scenario.yaml,../runs/balanced_active_4bbc15b2d174/out/events.jsonl,../runs/balanced_active_4bbc15b2d174/out/balances.csv,../runs/balanced_active_4bbc15b2d174/out/metrics.csv,../runs/balanced_active_4bbc15b2d174/out/metrics.html,../runs/balanced_active_4bbc15b2d174/run.html,fail-fast,True,completed,10,0.05614973262032085561497326203,0.9438502673796791443850267380,
balanced_active_7e8844b259dc,balanced_active,72,100,0.5,0.5,0,0,10,10000,14999.99999999999999999999998,26875.00000000000000000000000,../runs/balanced_active_7e8844b259dc/scenario.yaml,../runs/balanced_active_7e8844b259dc/out/events.jsonl,../runs/balanced_active_7e8844b259dc/out/balances.csv,../runs/balanced_active_7e8844b259dc/out/metrics.csv,../runs/balanced_active_7e8844b259dc/out/metrics.html,../runs/balanced_active_7e8844b259dc/run.html,fail-fast,True,completed,1,0.00006686726847208291541290538282,0.9999331327315279170845870946,
balanced_active_8730c29e0d9b,balanced_active,73,100,0.5,0.5,0.25,0,10,10000,15000.00000000000000000000000,26875.00000000000000000000000,../runs/balanced_active_8730c29e0d9b/scenario.yaml,../runs/balanced_active_8730c29e0d9b/out/events.jsonl,../runs/balanced_active_8730c29e0d9b/out/balances.csv,../runs/balanced_active_8730c29e0d9b/out/metrics.csv,../runs/balanced_active_8730c29e0d9b/out/metrics.html,../runs/balanced_active_8730c29e0d9b/run.html,fail-fast,True,completed,9,0.06419687040256787481610271499,0.9358031295974321251838972850,
balanced_active_8c57419ff8f4,balanced_active,74,100,0.5,0.5,0.5,0,10,10000,15000.00000000000000000000001,26875.00000000000000000000000,../runs/balanced_active_8c57419ff8f4/scenario.yaml,../runs/balanced_active_8c57419ff8f4/out/events.jsonl,../runs/balanced_active_8c57419ff8f4/out/balances.csv,../runs/balanced_active_8c57419ff8f4/out/metrics.csv,../runs/balanced_active_8c57419ff8f4/out/metrics.html,../runs/balanced_active_8c57419ff8f4/run.html,fail-fast,True,completed,9,0.08386837881219903691813804173,0.9161316211878009630818619583,
balanced_active_06c69e22a6b1,balanced_active,75,100,0.5,0.5,0.75,0,10,10000,15000.00870546688138442256370,26875.00000000000000000000000,../runs/balanced_active_06c69e22a6b1/scenario.yaml,../runs/balanced_active_06c69e22a6b1/out/events.jsonl,../runs/balanced_active_06c69e22a6b1/out/balances.csv,../runs/balanced_active_06c69e22a6b1/out/metrics.csv,../runs/balanced_active_06c69e22a6b1/out/metrics.html,../runs/balanced_active_06c69e22a6b1/run.html,fail-fast,True,completed,10,0,1,
balanced_active_24f03a5e9140,balanced_active,76,100,0.5,0.5,1,0,10,10000,15000.00000000000000000000002,26875.00000000000000000000000,../runs/balanced_active_24f03a5e9140/scenario.yaml,../runs/balanced_active_24f03a5e9140/out/events.jsonl,../runs/balanced_active_24f03a5e9140/out/balances.csv,../runs/balanced_active_24f03a5e9140/out/metrics.csv,../runs/balanced_active_24f03a5e9140/out/metrics.html,../runs/balanced_active_24f03a5e9140/run.html,fail-fast,True,completed,10,0.01237540972640310388654759516,0.9876245902735968961134524048,
balanced_active_52a2ad2f9879,balanced_active,77,100,0.5,1,0,0,10,10000,15000.00000000000000000000001,26875.00000000000000000000000,../runs/balanced_active_52a2ad2f9879/scenario.yaml,../runs/balanced_active_52a2ad2f9879/out/events.jsonl,../runs/balanced_active_52a2ad2f9879/out/balances.csv,../runs/balanced_active_52a2ad2f9879/out/metrics.csv,../runs/balanced_active_52a2ad2f9879/out/metrics.html,../runs/balanced_active_52a2ad2f9879/run.html,fail-fast,True,completed,1,0.08359526516418110078245168194,0.9164047348358188992175483181,
balanced_active_f3506f6ee10e,balanced_active,78,100,0.5,1,0.25,0,10,10000,15000.00000000000000000000000,26875.00000000000000000000000,../runs/balanced_active_f3506f6ee10e/scenario.yaml,../runs/balanced_active_f3506f6ee10e/out/events.jsonl,../runs/balanced_active_f3506f6ee10e/out/balances.csv,../runs/balanced_active_f3506f6ee10e/out/metrics.csv,../runs/balanced_active_f3506f6ee10e/out/metrics.html,../runs/balanced_active_f3506f6ee10e/run.html,fail-fast,True,completed,9,0.01792522239315095980201993178,0.9820747776068490401979800682,
balanced_active_cfd244ecf43f,balanced_active,79,100,0.5,1,0.5,0,10,10000,15000.00000000000000000000000,26875.00000000000000000000000,../runs/balanced_active_cfd244ecf43f/scenario.yaml,../runs/balanced_active_cfd244ecf43f/out/events.jsonl,../runs/balanced_active_cfd244ecf43f/out/balances.csv,../runs/balanced_active_cfd244ecf43f/out/metrics.csv,../runs/balanced_active_cfd244ecf43f/out/metrics.html,../runs/balanced_active_cfd244ecf43f/run.html,fail-fast,True,completed,9,0.05351170568561872909698996656,0.9464882943143812709030100334,
balanced_active_13237b307fd2,balanced_active,80,100,0.5,1,0.75,0,10,10000,15000.00000000000000000000001,26875.00000000000000000000000,../runs/balanced_active_13237b307fd2/scenario.yaml,../runs/balanced_active_13237b307fd2/out/events.jsonl,../runs/balanced_active_13237b307fd2/out/balances.csv,../runs/balanced_active_13237b307fd2/out/metrics.csv,../runs/balanced_active_13237b307fd2/out/metrics.html,../runs/balanced_active_13237b307fd2/run.html,fail-fast,True,completed,10,0.006155904984944797591167614587,0.9938440950150552024088323854,
balanced_active_51097d747727,balanced_active,81,100,0.5,1,1,0,10,10000,14999.99999999999999999999998,26875.00000000000000000000000,../runs/balanced_active_51097d747727/scenario.yaml,../runs/balanced_active_51097d747727/out/events.jsonl,../runs/balanced_active_51097d747727/out/balances.csv,../runs/balanced_active_51097d747727/out/metrics.csv,../runs/balanced_active_51097d747727/out/metrics.html,../runs/balanced_active_51097d747727/run.html,fail-fast,True,completed,10,0.07992241840556447298020331728,0.9200775815944355270197966827,
balanced_active_a41ef73fe95d,balanced_active,82,100,0.5,2,0,0,10,10000,15000.00000000000000000000001,26875.00000000000000000000000,../runs/balanced_active_a41ef73fe95d/scenario.yaml,../runs/balanced_active_a41ef73fe95d/out/events.jsonl,../runs/balanced_active_a41ef73fe95d/out/balances.csv,../runs/balanced_active_a41ef73fe95d/out/metrics.csv,../runs/balanced_active_a41ef73fe95d/out/metrics.html,../runs/balanced_active_a41ef73fe95d/run.html,fail-fast,True,completed,1,0.3818473680690254832452678751,0.6181526319309745167547321249,
balanced_active_25ed03ba1989,balanced_active,83,100,0.5,2,0.25,0,10,10000,15000.00000000000000000000002,26875.00000000000000000000000,../runs/balanced_active_25ed03ba1989/scenario.yaml,../runs/balanced_active_25ed03ba1989/out/events.jsonl,../runs/balanced_active_25ed03ba1989/out/balances.csv,../runs/balanced_active_25ed03ba1989/out/metrics.csv,../runs/balanced_active_25ed03ba1989/out/metrics.html,../runs/balanced_active_25ed03ba1989/run.html,fail-fast,True,completed,9,0.08795986622073578595317725753,0.9120401337792642140468227425,
balanced_active_27ac1ce0098e,balanced_active,84,100,0.5,2,0.5,0,10,10000,15000.00000000000000000000000,26875.00000000000000000000000,../runs/balanced_active_27ac1ce0098e/scenario.yaml,../runs/balanced_active_27ac1ce0098e/out/events.jsonl,../runs/balanced_active_27ac1ce0098e/out/balances.csv,../runs/balanced_active_27ac1ce0098e/out/metrics.csv,../runs/balanced_active_27ac1ce0098e/out/metrics.html,../runs/balanced_active_27ac1ce0098e/run.html,fail-fast,True,completed,9,0.05618729096989966555183946487,0.9438127090301003344481605351,
balanced_active_4145cf85afd6,balanced_active,85,100,0.5,2,0.75,0,10,10000,14999.99999999999999999999998,26875.00000000000000000000000,../runs/balanced_active_4145cf85afd6/scenario.yaml,../runs/balanced_active_4145cf85afd6/out/events.jsonl,../runs/balanced_active_4145cf85afd6/out/balances.csv,../runs/balanced_active_4145cf85afd6/out/metrics.csv,../runs/balanced_active_4145cf85afd6/out/metrics.html,../runs/balanced_active_4145cf85afd6/run.html,fail-fast,True,completed,10,0.1547364195879047364195879047,0.8452635804120952635804120953,
balanced_active_a5a143d52c07,balanced_active,86,100,0.5,2,1,0,10,10000,15000.00000000000000000000000,26875.00000000000000000000000,../runs/balanced_active_a5a143d52c07/scenario.yaml,../runs/balanced_active_a5a143d52c07/out/events.jsonl,../runs/balanced_active_a5a143d52c07/out/balances.csv,../runs/balanced_active_a5a143d52c07/out/metrics.csv,../runs/balanced_active_a5a143d52c07/out/metrics.html,../runs/balanced_active_a5a143d52c07/run.html,fail-fast,True,completed,10,0,1,
balanced_active_913112bf22f6,balanced_active,87,100,0.5,5,0,0,10,10000,15000.00000000000000000000002,26875.00000000000000000000000,../runs/balanced_active_913112bf22f6/scenario.yaml,../runs/balanced_active_913112bf22f6/out/events.jsonl,../runs/balanced_active_913112bf22f6/out/balances.csv,../runs/balanced_active_913112bf22f6/out/metrics.csv,../runs/balanced_active_913112bf22f6/out/metrics.html,../runs/balanced_active_913112bf22f6/run.html,fail-fast,True,completed,1,1,0,
balanced_active_65bef47820a3,balanced_active,88,100,0.5,5,0.25,0,10,10000,15000.00000000000000000000000,26875.00000000000000000000000,../runs/balanced_active_65bef47820a3/scenario.yaml,../runs/balanced_active_65bef47820a3/out/events.jsonl,../runs/balanced_active_65bef47820a3/out/balances.csv,../runs/balanced_active_65bef47820a3/out/metrics.csv,../runs/balanced_active_65bef47820a3/out/metrics.html,../runs/balanced_active_65bef47820a3/run.html,fail-fast,True,completed,9,1,0,
balanced_active_1eba1d9d1e34,balanced_active,89,100,0.5,5,0.5,0,10,10000,15000.00000000000000000000004,26875.00000000000000000000000,../runs/balanced_active_1eba1d9d1e34/scenario.yaml,../runs/balanced_active_1eba1d9d1e34/out/events.jsonl,../runs/balanced_active_1eba1d9d1e34/out/balances.csv,../runs/balanced_active_1eba1d9d1e34/out/metrics.csv,../runs/balanced_active_1eba1d9d1e34/out/metrics.html,../runs/balanced_active_1eba1d9d1e34/run.html,fail-fast,True,completed,9,1,0,
balanced_active_8918032d6c07,balanced_active,90,100,0.5,5,0.75,0,10,10000,14999.99999999999999999999999,26875.00000000000000000000000,../runs/balanced_active_8918032d6c07/scenario.yaml,../runs/balanced_active_8918032d6c07/out/events.jsonl,../runs/balanced_active_8918032d6c07/out/balances.csv,../runs/balanced_active_8918032d6c07/out/metrics.csv,../runs/balanced_active_8918032d6c07/out/metrics.html,../runs/balanced_active_8918032d6c07/run.html,fail-fast,True,completed,10,0.5026759432700026759432700027,0.4973240567299973240567299973,
balanced_active_7a323bea2e3d,balanced_active,91,100,0.5,5,1,0,10,10000,14999.99999999999999999999998,26875.00000000000000000000000,../runs/balanced_active_7a323bea2e3d/scenario.yaml,../runs/balanced_active_7a323bea2e3d/out/events.jsonl,../runs/balanced_active_7a323bea2e3d/out/balances.csv,../runs/balanced_active_7a323bea2e3d/out/metrics.csv,../runs/balanced_active_7a323bea2e3d/out/metrics.html,../runs/balanced_active_7a323bea2e3d/run.html,fail-fast,True,completed,10,1,0,
balanced_active_e453f4ed2e87,balanced_active,92,100,1,0.2,0,0,10,10000,15000.06330383712832552658023,14375.00000000000000000000000,../runs/balanced_active_e453f4ed2e87/scenario.yaml,../runs/balanced_active_e453f4ed2e87/out/events.jsonl,../runs/balanced_active_e453f4ed2e87/out/balances.csv,../runs/balanced_active_e453f4ed2e87/out/metrics.csv,../runs/balanced_active_e453f4ed2e87/out/metrics.html,../runs/balanced_active_e453f4ed2e87/run.html,fail-fast,True,completed,1,0.02942159812771648278167836844,0.9705784018722835172183216316,
balanced_active_97b33259abf3,balanced_active,93,100,1,0.2,0.25,0,10,10000,15000.00000000000000000000000,14375.00000000000000000000000,../runs/balanced_active_97b33259abf3/scenario.yaml,../runs/balanced_active_97b33259abf3/out/events.jsonl,../runs/balanced_active_97b33259abf3/out/balances.csv,../runs/balanced_active_97b33259abf3/out/metrics.csv,../runs/balanced_active_97b33259abf3/out/metrics.html,../runs/balanced_active_97b33259abf3/run.html,fail-fast,True,completed,9,0,1,
