run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_631f69e5084c,active,0,200,80,80,40,12187.50000000000000000000000,0.01641025641025641025641025641
balanced_active_631f69e5084c,active,1,80,20,60,0,22317.30000000000000000000001,0.003584663019272044557361329550
