run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_dc2fb7f19d88,active,H2,PAY_8f5a8365a471,1,194,repaid,0,0,0,no_trade
balanced_active_dc2fb7f19d88,active,H2,PAY_b50abb68a4f9,1,500,repaid,0,0,0,no_trade
balanced_active_dc2fb7f19d88,active,H3,PAY_a4805e264c67,3,2208,repaid,0,0,0,no_trade
balanced_active_dc2fb7f19d88,active,H3,PAY_4f4209dadc9f,3,500,repaid,0,0,0,no_trade
balanced_active_dc2fb7f19d88,active,H4,PAY_8617eaa77116,5,7961,repaid,0,0,0,no_trade
balanced_active_dc2fb7f19d88,active,H4,PAY_7f804e14788c,5,500,repaid,0,0,0,no_trade
balanced_active_dc2fb7f19d88,active,H5,PAY_48338fb9fef9,7,1057,repaid,0,0,0,no_trade
balanced_active_dc2fb7f19d88,active,H5,PAY_3d3ddda7cb7d,7,500,repaid,0,0,0,no_trade
balanced_active_dc2fb7f19d88,active,H1,PAY_da5085fddb51,9,1077,repaid,0,0,0,no_trade
balanced_active_dc2fb7f19d88,active,H1,PAY_ec17e789c0ae,9,500,repaid,0,0,0,no_trade
