DS_t,agent,day
0.0954028670291646,H2,1
0,H23,1
0,H38,1
0.0014829461196243204,H57,1
0,H13,1
0.03855659911023233,H12,1
0,H28,1
0,H33,1
0.03855659911023233,H42,1
0,H93,1
0.08452792881858626,H67,1
0,H53,1
0.021255561047948592,H27,1
0.046465645081562035,H92,1
0,H8,1
0.03361344537815126,H97,1
0.01384083044982699,H22,1
0,H18,1
0.006920415224913495,H7,1
0,H58,1
0.14977755808205634,H52,1
0.026693030153237766,H72,1
0.08452792881858626,H77,1
0.029658922392486405,H47,1
0,H3,1
0,H63,1
0.0034602076124567475,H32,1
0,H73,1
0,H88,1
0,H83,1
0,H98,1
0.060800790904597134,H82,1
0.021255561047948592,H62,1
0.05734058329214039,H37,1
0.042511122095897184,H87,1
0,H48,1
0,H68,1
0.14335145823035098,H17,1
0,H78,1
0,H43,1
0.016311735387403714,H15,3
0.024467603081105575,H20,3
0.06705935659265971,H80,3
0,H16,3
0,H61,3
0,H86,3
0.07566832804712278,H25,3
0.0022655188038060714,H85,3
0.024467603081105575,H45,3
0.037607612143180785,H65,3
0,H96,3
0.09107385591300408,H60,3
0,H81,3
0,H66,3
0,H71,3
0.01993656547349343,H50,3
0.023561395559583146,H75,3
0,H76,3
0,H56,3
0,H6,3
0.10149524241051201,H70,3
0,H91,3
0,H26,3
0.028545536927956503,H100,3
0,H46,3
0.031264159492523785,H55,3
0,H21,3
0,H31,3
0,H51,3
0.06252831898504757,H30,3
0.0915269596737653,H40,3
0.01993656547349343,H95,3
0,H41,3
0.04259175351155415,H35,3
0,H11,3
0.04576347983688265,H5,3
0.07430901676483914,H10,3
0,H36,3
0,H1,3
0.11961939284096058,H90,3
0,H99,5
0.061484409310496264,H23,5
0.051822573561704,H38,5
0,H49,5
0.1857707509881423,H13,5
0.021958717610891524,H28,5
0.00834431269213878,H33,5
0.028107158541941152,H93,5
0,H74,5
0.004830917874396135,H53,5
0.046991655687307864,H8,5
0,H9,5
0,H59,5
0.04567413263065437,H18,5
0,H34,5
0.11155028546332894,H58,5
0,H24,5
0,H44,5
0,H54,5
0,H64,5
0,H39,5
0.005709266578831796,H3,5
0,H89,5
0.05665349143610013,H63,5
0,H4,5
0.030303030303030304,H73,5
0.06060606060606061,H88,5
0,H14,5
0,H94,5
0.05709266578831796,H83,5
0.021958717610891524,H98,5
0,H84,5
0,H79,5
0.025032938076416336,H48,5
0.04084321475625823,H68,5
0,H69,5
0.014492753623188406,H78,5
0.12077294685990338,H43,5
0,H19,5
0,H29,5
0,H2,7
0,H57,7
0.08461180846118084,H16,7
0.07112970711297072,H61,7
0.03393770339377034,H86,7
0,H12,7
0.023245002324500233,H96,7
0,H42,7
0.08135750813575081,H81,7
0,H67,7
0,H27,7
0,H92,7
0.02510460251046025,H66,7
0.04370060437006044,H71,7
0,H97,7
0,H22,7
0,H7,7
0,H52,7
0,H72,7
0.01813110181311018,H76,7
0.009298000929800094,H56,7
0.05346350534635053,H6,7
0.1097164109716411,H26,7
0.028358902835890282,H91,7
0,H77,7
0.04184100418410042,H46,7
0,H47,7
0,H32,7
0.01301720130172013,H21,7
0.034402603440260346,H31,7
0.00697350069735007,H51,7
0,H82,7
0,H62,7
0,H37,7
0.03300790330079033,H41,7
0,H87,7
0.14690841469084148,H11,7
0,H17,7
0.09530450953045096,H36,7
0.046490004649000466,H1,7
0,H15,9
0.0395655546935609,H99,9
0,H20,9
0.021722265321955005,H49,9
0,H80,9
0,H25,9
0,H85,9
0,H45,9
0,H65,9
0.08456167571761056,H74,9
0,H60,9
0.14119472459270752,H9,9
0.045771916214119475,H59,9
0,H50,9
0.0007757951900698216,H34,9
0.10938712179984485,H24,9
0,H75,9
0,H70,9
0.04965089216446858,H44,9
0,H100,9
0.013188518231186967,H54,9
0.0643910007757952,H64,9
0.013964313421256789,H39,9
0,H55,9
0.028704422032583398,H89,9
0.02404965089216447,H4,9
0.11947245927075252,H14,9
0.030256012412723042,H94,9
0,H30,9
0,H40,9
0.0899922420480993,H84,9
0,H95,9
0.018619084561675717,H79,9
0.0062063615205585725,H69,9
0,H35,9
0,H5,9
0.013964313421256789,H19,9
0,H10,9
0,H90,9
0.08456167571761056,H29,9
