agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,10000.0,-10000.0,0,10000.0,0.0,0.0
H1,,,,132.0,,,,132.0,132.0,0,0.0,0.0
H2,,,,68,,,,68,68,0,0.0,0.0
H3,,,,81.0,,,,81.0,81.0,0,0.0,0.0
H4,,,,144.0,,,,144.0,144.0,0,0.0,0.0
H5,,,,75,,,,75,75,0,0.0,0.0
H6,,,,120.0,,,,120.0,120.0,0,0.0,0.0
H7,,,,85.0,,,,85.0,85.0,0,0.0,0.0
H8,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H9,,,,169.0,,,,169.0,169.0,0,0.0,0.0
H10,,,,76,,,,76,76,0,0.0,0.0
H11,,,,,,,,0,0,0,0.0,0.0
H12,,,,233.0,,,,233.0,233.0,0,0.0,0.0
H13,,,,4.0,,,,4.0,4.0,0,0.0,0.0
H14,,,,183.0,,,,183.0,183.0,0,0.0,0.0
H15,,,,132.0,,,,132.0,132.0,0,0.0,0.0
H16,,,,94.0,,,,94.0,94.0,0,0.0,0.0
H17,,,,84.0,,,,84.0,84.0,0,0.0,0.0
H18,,,,67.0,,,,67.0,67.0,0,0.0,0.0
H19,,,,105.0,,,,105.0,105.0,0,0.0,0.0
H20,,,,144.0,,,,144.0,144.0,0,0.0,0.0
H21,,,,74.0,,,,74.0,74.0,0,0.0,0.0
H22,,,,135.0,,,,135.0,135.0,0,0.0,0.0
H23,,,,80.0,,,,80.0,80.0,0,0.0,0.0
H24,,,,120.0,,,,120.0,120.0,0,0.0,0.0
H25,,,,45,,,,45,45,0,0.0,0.0
H26,,,,150.0,,,,150.0,150.0,0,0.0,0.0
H27,,,,107.0,,,,107.0,107.0,0,0.0,0.0
H28,,,,72.0,,,,72.0,72.0,0,0.0,0.0
H29,,,,132.0,,,,132.0,132.0,0,0.0,0.0
H30,,,,115.0,,,,115.0,115.0,0,0.0,0.0
H31,,,,28.0,,,,28.0,28.0,0,0.0,0.0
H32,,,,125.0,,,,125.0,125.0,0,0.0,0.0
H33,,,,79.0,,,,79.0,79.0,0,0.0,0.0
H34,,,,159.0,,,,159.0,159.0,0,0.0,0.0
H35,,,,33,,,,33,33,0,0.0,0.0
H36,,,,149.0,,,,149.0,149.0,0,0.0,0.0
H37,,,,59.0,,,,59.0,59.0,0,0.0,0.0
H38,,,,49.0,,,,49.0,49.0,0,0.0,0.0
H39,,,,178.0,,,,178.0,178.0,0,0.0,0.0
H40,,,,65,,,,65,65,0,0.0,0.0
H41,,,,150.0,,,,150.0,150.0,0,0.0,0.0
H42,,,,50,,,,50,50,0,0.0,0.0
H43,,,,107.0,,,,107.0,107.0,0,0.0,0.0
H44,,,,77.0,,,,77.0,77.0,0,0.0,0.0
H45,,,,126.0,,,,126.0,126.0,0,0.0,0.0
H46,,,,110.0,,,,110.0,110.0,0,0.0,0.0
H47,,,,145.0,,,,145.0,145.0,0,0.0,0.0
H48,,,,8.0,,,,8.0,8.0,0,0.0,0.0
H49,,,,166.0,,,,166.0,166.0,0,0.0,0.0
H50,,,,61,,,,61,61,0,0.0,0.0
