run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_1ad2302d1b8d,active,H2,PAY_0dfb5166d891,1,1292,repaid,0,0,0,no_trade
balanced_active_1ad2302d1b8d,active,H2,PAY_a8318f9a3f46,1,500,repaid,0,0,0,no_trade
balanced_active_1ad2302d1b8d,active,H5,PAY_2bccb052f0a0,3,3141,repaid,0,0,0,no_trade
balanced_active_1ad2302d1b8d,active,H5,PAY_7dc2208dea4c,3,500,repaid,0,0,0,no_trade
balanced_active_1ad2302d1b8d,active,H3,PAY_006e0f96d14e,5,5609,repaid,0,0,0,no_trade
balanced_active_1ad2302d1b8d,active,H3,PAY_b4cfebaf1e1a,5,500,repaid,0,0,0,no_trade
balanced_active_1ad2302d1b8d,active,H1,PAY_a643b2640988,7,1264,repaid,0,0,0,no_trade
balanced_active_1ad2302d1b8d,active,H1,PAY_27d2f6312a36,7,500,repaid,0,0,0,no_trade
balanced_active_1ad2302d1b8d,active,H4,PAY_c954aa4f3baf,9,1192,repaid,0,0,0,no_trade
balanced_active_1ad2302d1b8d,active,H4,PAY_5353902c4cf6,9,500,repaid,0,0,0,no_trade
