G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.5169904914987665,16819,1226,1226,1226,0,1,0,1226,2,1,,1,1
0,0.757069252718118,16819,3534,0,3534,0,3,1,0,2,1,,0,
0,0.6368315978795696,16819,2097,0,2097,0,5,1,0,2,1,,0,
0,0.8574655552892877,16819,6474,0,6474,0,7,1,0,2,1,,0,
0,0.5800479975990405,16819,1667,0,1667,0,9,1,0,2,1,,0,
