run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_ab9b47c3573a,active,H1,PAY_2ffcf8626e08,1,405,repaid,0,0,0,no_trade
balanced_active_ab9b47c3573a,active,H1,PAY_0576a07babb7,1,500,repaid,0,0,0,no_trade
balanced_active_ab9b47c3573a,active,H2,PAY_a27f023f61b3,1,253,repaid,0,0,0,no_trade
balanced_active_ab9b47c3573a,active,H2,PAY_3c71beaac08a,1,500,repaid,0,0,0,no_trade
balanced_active_ab9b47c3573a,active,H3,PAY_e53b2cf3e958,1,4421,repaid,0,0,0,no_trade
balanced_active_ab9b47c3573a,active,H3,PAY_9548cdd11619,1,500,repaid,0,0,0,no_trade
balanced_active_ab9b47c3573a,active,H4,PAY_922ba8f3e342,1,3127,repaid,0,0,0,no_trade
balanced_active_ab9b47c3573a,active,H4,PAY_a5a79489208b,1,500,repaid,0,0,0,no_trade
balanced_active_ab9b47c3573a,active,H5,PAY_c1cf9bd6b1db,1,4292,repaid,0,0,0,no_trade
balanced_active_ab9b47c3573a,active,H5,PAY_72b3bb4627da,1,500,repaid,0,0,0,no_trade
