G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.13964127646828975,5000,811,142,811,0,1,0.8249075215782984,142,10,10,,0.17509247842170161,1
0,0.12658179376001508,5000,824,45,824,0,2,0.9453883495145631,45,10,10,,0.05461165048543689,1
0,0.11634787158243294,5000,1078,44,1078,0,3,0.9591836734693877,44,10,10,,0.04081632653061224,1
0,0.12629746863981098,5000,999,44,999,0,4,0.955955955955956,44,10,10,,0.044044044044044044,1
0,0.1471095037249228,5000,1282,112,1282,0,5,0.9126365054602185,112,10,10,,0.0873634945397816,1
0,0.12333593759194496,5000,1051,37,1051,0,6,0.9647954329210275,37,10,10,,0.035204567078972404,1
0,0.11931251646253783,5000,1121,0,1121,0,7,1,0,10,10,,0,
0,0.18100374843815076,5000,980,248,980,0,8,0.746938775510204,248,10,10,,0.2530612244897959,1
0,0.16578688028725594,5000,847,464,847,0,9,0.45218417945690675,464,10,10,,0.5478158205430933,1
0,0.1732479917540992,5000,957,413,957,0,10,0.5684430512016719,413,10,10,,0.4315569487983281,1
