agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,5000.0,-5000.0,0,5000.0,0.0,0.0
H1,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H2,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H3,,,,40.0,,,,40.0,40.0,0,0.0,0.0
H4,,,,72.0,,,,72.0,72.0,0,0.0,0.0
H5,,,,38,,,,38,38,0,0.0,0.0
H6,,,,42.0,,,,42.0,42.0,0,0.0,0.0
H7,,,,58,,,,58,58,0,0.0,0.0
H8,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H9,,,,38.0,,,,38.0,38.0,0,0.0,0.0
H10,,,,62,,,,62,62,0,0.0,0.0
H11,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H12,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H13,,,,,,,,0,0,0,0.0,0.0
H14,,,,118.0,,,,118.0,118.0,0,0.0,0.0
H15,,,,32,,,,32,32,0,0.0,0.0
H16,,,,48.0,,,,48.0,48.0,0,0.0,0.0
H17,,,,52,,,,52,52,0,0.0,0.0
H18,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H19,,,,40.0,,,,40.0,40.0,0,0.0,0.0
H20,,,,60,,,,60,60,0,0.0,0.0
H21,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H22,,,,74.0,,,,74.0,74.0,0,0.0,0.0
H23,,,,33.0,,,,33.0,33.0,0,0.0,0.0
H24,,,,85.0,,,,85.0,85.0,0,0.0,0.0
H25,,,,8,,,,8,8,0,0.0,0.0
H26,,,,51.0,,,,51.0,51.0,0,0.0,0.0
H27,,,,49,,,,49,49,0,0.0,0.0
H28,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H29,,,,,,,,0,0,0,0.0,0.0
H30,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H31,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H32,,,,74.0,,,,74.0,74.0,0,0.0,0.0
H33,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H34,,,,26,,,,26,26,0,0.0,0.0
H35,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H36,,,,,,,,0,0,0,0.0,0.0
H37,,,,80.0,,,,80.0,80.0,0,0.0,0.0
H38,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H39,,,,52.0,,,,52.0,52.0,0,0.0,0.0
H40,,,,48,,,,48,48,0,0.0,0.0
H41,,,,50.0,,,,50.0,50.0,0,0.0,0.0
