run_id,phase,seed,n_agents,kappa,concentration,mu,monotonicity,maturity_days,Q_total,S1,L0,scenario_yaml,events_jsonl,balances_csv,metrics_csv,metrics_html,run_html,default_handling,dealer_enabled,status,time_to_stability,phi_total,delta_total,error
comparison_control_6e8f867bc083,comparison_control,62,100,0.25,5,0,0,10,10000.0,10000.00000000000000000000000,40000,../runs/comparison_control_6e8f867bc083/scenario.yaml,../runs/comparison_control_6e8f867bc083/out/events.jsonl,../runs/comparison_control_6e8f867bc083/out/balances.csv,../runs/comparison_control_6e8f867bc083/out/metrics.csv,../runs/comparison_control_6e8f867bc083/out/metrics.html,../runs/comparison_control_6e8f867bc083/run.html,expel-agent,False,completed,1,1,0,
comparison_control_dd74d58793b0,comparison_control,63,100,0.25,5,0.25,0,10,10000.0,10000.00000000000000000000000,40000,../runs/comparison_control_dd74d58793b0/scenario.yaml,../runs/comparison_control_dd74d58793b0/out/events.jsonl,../runs/comparison_control_dd74d58793b0/out/balances.csv,../runs/comparison_control_dd74d58793b0/out/metrics.csv,../runs/comparison_control_dd74d58793b0/out/metrics.html,../runs/comparison_control_dd74d58793b0/run.html,expel-agent,False,completed,9,1,0,
comparison_control_5602fdbd90d2,comparison_control,64,100,0.25,5,0.5,0,10,10000.0,10000.00000000000000000000000,40000,../runs/comparison_control_5602fdbd90d2/scenario.yaml,../runs/comparison_control_5602fdbd90d2/out/events.jsonl,../runs/comparison_control_5602fdbd90d2/out/balances.csv,../runs/comparison_control_5602fdbd90d2/out/metrics.csv,../runs/comparison_control_5602fdbd90d2/out/metrics.html,../runs/comparison_control_5602fdbd90d2/run.html,expel-agent,False,completed,9,1,0,
comparison_control_52f4cb3fd249,comparison_control,65,100,0.25,5,0.75,0,10,10000.0,10000.00000000000000000000000,40000,../runs/comparison_control_52f4cb3fd249/scenario.yaml,../runs/comparison_control_52f4cb3fd249/out/events.jsonl,../runs/comparison_control_52f4cb3fd249/out/balances.csv,../runs/comparison_control_52f4cb3fd249/out/metrics.csv,../runs/comparison_control_52f4cb3fd249/out/metrics.html,../runs/comparison_control_52f4cb3fd249/run.html,expel-agent,False,completed,10,1,0,
comparison_control_731d1bdd9c99,comparison_control,66,100,0.25,5,1,0,10,10000.0,10000.00000000000000000000000,40000,../runs/comparison_control_731d1bdd9c99/scenario.yaml,../runs/comparison_control_731d1bdd9c99/out/events.jsonl,../runs/comparison_control_731d1bdd9c99/out/balances.csv,../runs/comparison_control_731d1bdd9c99/out/metrics.csv,../runs/comparison_control_731d1bdd9c99/out/metrics.html,../runs/comparison_control_731d1bdd9c99/run.html,expel-agent,False,completed,10,1,0,
comparison_control_5e9b14530545,comparison_control,67,100,0.5,0.2,0,0,10,10000.0,9999.999999999999999999999996,20000,../runs/comparison_control_5e9b14530545/scenario.yaml,../runs/comparison_control_5e9b14530545/out/events.jsonl,../runs/comparison_control_5e9b14530545/out/balances.csv,../runs/comparison_control_5e9b14530545/out/metrics.csv,../runs/comparison_control_5e9b14530545/out/metrics.html,../runs/comparison_control_5e9b14530545/run.html,expel-agent,False,completed,1,0.3492573263749498193496587716,0.6507426736250501806503412284,
comparison_control_8763d46f6ae2,comparison_control,68,100,0.5,0.2,0.25,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_8763d46f6ae2/scenario.yaml,../runs/comparison_control_8763d46f6ae2/out/events.jsonl,../runs/comparison_control_8763d46f6ae2/out/balances.csv,../runs/comparison_control_8763d46f6ae2/out/metrics.csv,../runs/comparison_control_8763d46f6ae2/out/metrics.html,../runs/comparison_control_8763d46f6ae2/run.html,expel-agent,False,completed,9,0.2798192771084337349397590361,0.7201807228915662650602409639,
comparison_control_1beab3011713,comparison_control,69,100,0.5,0.2,0.5,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_1beab3011713/scenario.yaml,../runs/comparison_control_1beab3011713/out/events.jsonl,../runs/comparison_control_1beab3011713/out/balances.csv,../runs/comparison_control_1beab3011713/out/metrics.csv,../runs/comparison_control_1beab3011713/out/metrics.html,../runs/comparison_control_1beab3011713/run.html,expel-agent,False,completed,9,0.2876506024096385542168674699,0.7123493975903614457831325301,
comparison_control_014e02fedeb9,comparison_control,70,100,0.5,0.2,0.75,0,10,10000.0,10000.08668081506584427249791,20000,../runs/comparison_control_014e02fedeb9/scenario.yaml,../runs/comparison_control_014e02fedeb9/out/events.jsonl,../runs/comparison_control_014e02fedeb9/out/balances.csv,../runs/comparison_control_014e02fedeb9/out/metrics.csv,../runs/comparison_control_014e02fedeb9/out/metrics.html,../runs/comparison_control_014e02fedeb9/run.html,expel-agent,False,completed,10,0.3137609153869316470942487203,0.6862390846130683529057512797,
comparison_control_768f56337fe1,comparison_control,71,100,0.5,0.2,1,0,10,10000.0,9999.999999999999999999999996,20000,../runs/comparison_control_768f56337fe1/scenario.yaml,../runs/comparison_control_768f56337fe1/out/events.jsonl,../runs/comparison_control_768f56337fe1/out/balances.csv,../runs/comparison_control_768f56337fe1/out/metrics.csv,../runs/comparison_control_768f56337fe1/out/metrics.html,../runs/comparison_control_768f56337fe1/run.html,expel-agent,False,completed,10,0.2260913196186653286502759659,0.7739086803813346713497240341,
comparison_control_5cf001732102,comparison_control,72,100,0.5,0.5,0,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_5cf001732102/scenario.yaml,../runs/comparison_control_5cf001732102/out/events.jsonl,../runs/comparison_control_5cf001732102/out/balances.csv,../runs/comparison_control_5cf001732102/out/metrics.csv,../runs/comparison_control_5cf001732102/out/metrics.html,../runs/comparison_control_5cf001732102/run.html,expel-agent,False,completed,1,0.5196984924623115577889447236,0.4803015075376884422110552764,
comparison_control_e0d596eec10a,comparison_control,73,100,0.5,0.5,0.25,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_e0d596eec10a/scenario.yaml,../runs/comparison_control_e0d596eec10a/out/events.jsonl,../runs/comparison_control_e0d596eec10a/out/balances.csv,../runs/comparison_control_e0d596eec10a/out/metrics.csv,../runs/comparison_control_e0d596eec10a/out/metrics.html,../runs/comparison_control_e0d596eec10a/run.html,expel-agent,False,completed,9,0.5124108129836197367098784042,0.4875891870163802632901215958,
comparison_control_e4ed881046db,comparison_control,74,100,0.5,0.5,0.5,0,10,10000.0,9999.999999999999999999999999,20000,../runs/comparison_control_e4ed881046db/scenario.yaml,../runs/comparison_control_e4ed881046db/out/events.jsonl,../runs/comparison_control_e4ed881046db/out/balances.csv,../runs/comparison_control_e4ed881046db/out/metrics.csv,../runs/comparison_control_e4ed881046db/out/metrics.html,../runs/comparison_control_e4ed881046db/run.html,expel-agent,False,completed,9,0.5713855119059580026122777052,0.4286144880940419973877222948,
comparison_control_af53b296a838,comparison_control,75,100,0.5,0.5,0.75,0,10,10000.0,10000.00696437350510753805095,20000,../runs/comparison_control_af53b296a838/scenario.yaml,../runs/comparison_control_af53b296a838/out/events.jsonl,../runs/comparison_control_af53b296a838/out/balances.csv,../runs/comparison_control_af53b296a838/out/metrics.csv,../runs/comparison_control_af53b296a838/out/metrics.html,../runs/comparison_control_af53b296a838/run.html,expel-agent,False,completed,10,0.4350577599196383726770467102,0.5649422400803616273229532898,
comparison_control_3a75d45e2233,comparison_control,76,100,0.5,0.5,1,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_3a75d45e2233/scenario.yaml,../runs/comparison_control_3a75d45e2233/out/events.jsonl,../runs/comparison_control_3a75d45e2233/out/balances.csv,../runs/comparison_control_3a75d45e2233/out/metrics.csv,../runs/comparison_control_3a75d45e2233/out/metrics.html,../runs/comparison_control_3a75d45e2233/run.html,expel-agent,False,completed,10,0.5706390675241157556270096463,0.4293609324758842443729903537,
comparison_control_a299422adf6d,comparison_control,77,100,0.5,1,0,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_a299422adf6d/scenario.yaml,../runs/comparison_control_a299422adf6d/out/events.jsonl,../runs/comparison_control_a299422adf6d/out/balances.csv,../runs/comparison_control_a299422adf6d/out/metrics.csv,../runs/comparison_control_a299422adf6d/out/metrics.html,../runs/comparison_control_a299422adf6d/run.html,expel-agent,False,completed,1,0.7320064334539605950944913550,0.2679935665460394049055086450,
comparison_control_6c54ea0a80ee,comparison_control,78,100,0.5,1,0.25,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_6c54ea0a80ee/scenario.yaml,../runs/comparison_control_6c54ea0a80ee/out/events.jsonl,../runs/comparison_control_6c54ea0a80ee/out/balances.csv,../runs/comparison_control_6c54ea0a80ee/out/metrics.csv,../runs/comparison_control_6c54ea0a80ee/out/metrics.html,../runs/comparison_control_6c54ea0a80ee/run.html,expel-agent,False,completed,9,0.6949748743718592964824120603,0.3050251256281407035175879397,
comparison_control_9b700748f458,comparison_control,79,100,0.5,1,0.5,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_9b700748f458/scenario.yaml,../runs/comparison_control_9b700748f458/out/events.jsonl,../runs/comparison_control_9b700748f458/out/balances.csv,../runs/comparison_control_9b700748f458/out/metrics.csv,../runs/comparison_control_9b700748f458/out/metrics.html,../runs/comparison_control_9b700748f458/run.html,expel-agent,False,completed,9,0.5463130399839260598754269640,0.4536869600160739401245730360,
comparison_control_712f1ab47251,comparison_control,80,100,0.5,1,0.75,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_712f1ab47251/scenario.yaml,../runs/comparison_control_712f1ab47251/out/events.jsonl,../runs/comparison_control_712f1ab47251/out/balances.csv,../runs/comparison_control_712f1ab47251/out/metrics.csv,../runs/comparison_control_712f1ab47251/out/metrics.html,../runs/comparison_control_712f1ab47251/run.html,expel-agent,False,completed,10,0.5749899477281865701648572577,0.4250100522718134298351427423,
comparison_control_33f2f34c73d6,comparison_control,81,100,0.5,1,1,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_33f2f34c73d6/scenario.yaml,../runs/comparison_control_33f2f34c73d6/out/events.jsonl,../runs/comparison_control_33f2f34c73d6/out/balances.csv,../runs/comparison_control_33f2f34c73d6/out/metrics.csv,../runs/comparison_control_33f2f34c73d6/out/metrics.html,../runs/comparison_control_33f2f34c73d6/run.html,expel-agent,False,completed,10,0.5745578778135048231511254019,0.4254421221864951768488745981,
comparison_control_2737a75d51c6,comparison_control,82,100,0.5,2,0,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_2737a75d51c6/scenario.yaml,../runs/comparison_control_2737a75d51c6/out/events.jsonl,../runs/comparison_control_2737a75d51c6/out/balances.csv,../runs/comparison_control_2737a75d51c6/out/metrics.csv,../runs/comparison_control_2737a75d51c6/out/metrics.html,../runs/comparison_control_2737a75d51c6/run.html,expel-agent,False,completed,1,0.9354093420391762933199397288,0.06459065796082370668006027120,
comparison_control_cce59ac7fb7e,comparison_control,83,100,0.5,2,0.25,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_cce59ac7fb7e/scenario.yaml,../runs/comparison_control_cce59ac7fb7e/out/events.jsonl,../runs/comparison_control_cce59ac7fb7e/out/balances.csv,../runs/comparison_control_cce59ac7fb7e/out/metrics.csv,../runs/comparison_control_cce59ac7fb7e/out/metrics.html,../runs/comparison_control_cce59ac7fb7e/run.html,expel-agent,False,completed,9,0.8558504221954161640530759952,0.1441495778045838359469240048,
comparison_control_ef0d61c75c23,comparison_control,84,100,0.5,2,0.5,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_ef0d61c75c23/scenario.yaml,../runs/comparison_control_ef0d61c75c23/out/events.jsonl,../runs/comparison_control_ef0d61c75c23/out/balances.csv,../runs/comparison_control_ef0d61c75c23/out/metrics.csv,../runs/comparison_control_ef0d61c75c23/out/metrics.html,../runs/comparison_control_ef0d61c75c23/run.html,expel-agent,False,completed,9,0.9103247210214134915049763748,0.08967527897858650849502362521,
comparison_control_dc90008f7397,comparison_control,85,100,0.5,2,0.75,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_dc90008f7397/scenario.yaml,../runs/comparison_control_dc90008f7397/out/events.jsonl,../runs/comparison_control_dc90008f7397/out/balances.csv,../runs/comparison_control_dc90008f7397/out/metrics.csv,../runs/comparison_control_dc90008f7397/out/metrics.html,../runs/comparison_control_dc90008f7397/run.html,expel-agent,False,completed,10,0.8389106622450005024620641142,0.1610893377549994975379358858,
comparison_control_7d88c8d04e9f,comparison_control,86,100,0.5,2,1,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_7d88c8d04e9f/scenario.yaml,../runs/comparison_control_7d88c8d04e9f/out/events.jsonl,../runs/comparison_control_7d88c8d04e9f/out/balances.csv,../runs/comparison_control_7d88c8d04e9f/out/metrics.csv,../runs/comparison_control_7d88c8d04e9f/out/metrics.html,../runs/comparison_control_7d88c8d04e9f/run.html,expel-agent,False,completed,10,0.7846663987138263665594855305,0.2153336012861736334405144695,
comparison_control_1aecc9a82759,comparison_control,87,100,0.5,5,0,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_1aecc9a82759/scenario.yaml,../runs/comparison_control_1aecc9a82759/out/events.jsonl,../runs/comparison_control_1aecc9a82759/out/balances.csv,../runs/comparison_control_1aecc9a82759/out/metrics.csv,../runs/comparison_control_1aecc9a82759/out/metrics.html,../runs/comparison_control_1aecc9a82759/run.html,expel-agent,False,completed,1,1,0,
comparison_control_be382fecb9d3,comparison_control,88,100,0.5,5,0.25,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_be382fecb9d3/scenario.yaml,../runs/comparison_control_be382fecb9d3/out/events.jsonl,../runs/comparison_control_be382fecb9d3/out/balances.csv,../runs/comparison_control_be382fecb9d3/out/metrics.csv,../runs/comparison_control_be382fecb9d3/out/metrics.html,../runs/comparison_control_be382fecb9d3/run.html,expel-agent,False,completed,9,0.9790996784565916398713826367,0.02090032154340836012861736334,
comparison_control_cab813e5cafc,comparison_control,89,100,0.5,5,0.5,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_cab813e5cafc/scenario.yaml,../runs/comparison_control_cab813e5cafc/out/events.jsonl,../runs/comparison_control_cab813e5cafc/out/balances.csv,../runs/comparison_control_cab813e5cafc/out/metrics.csv,../runs/comparison_control_cab813e5cafc/out/metrics.html,../runs/comparison_control_cab813e5cafc/run.html,expel-agent,False,completed,9,0.9781931464174454828660436137,0.02180685358255451713395638629,
comparison_control_9f2c9c14422b,comparison_control,90,100,0.5,5,0.75,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_9f2c9c14422b/scenario.yaml,../runs/comparison_control_9f2c9c14422b/out/events.jsonl,../runs/comparison_control_9f2c9c14422b/out/balances.csv,../runs/comparison_control_9f2c9c14422b/out/metrics.csv,../runs/comparison_control_9f2c9c14422b/out/metrics.html,../runs/comparison_control_9f2c9c14422b/run.html,expel-agent,False,completed,10,0.9748718464167252990250276410,0.02512815358327470097497235903,
comparison_control_a3791eefad79,comparison_control,91,100,0.5,5,1,0,10,10000.0,10000.00000000000000000000000,20000,../runs/comparison_control_a3791eefad79/scenario.yaml,../runs/comparison_control_a3791eefad79/out/events.jsonl,../runs/comparison_control_a3791eefad79/out/balances.csv,../runs/comparison_control_a3791eefad79/out/metrics.csv,../runs/comparison_control_a3791eefad79/out/metrics.html,../runs/comparison_control_a3791eefad79/run.html,expel-agent,False,completed,10,1,0,
comparison_control_4d32322c5c06,comparison_control,92,100,1,0.2,0,0,10,10000.0,10000.05064306970266042126420,10000.0,../runs/comparison_control_4d32322c5c06/scenario.yaml,../runs/comparison_control_4d32322c5c06/out/events.jsonl,../runs/comparison_control_4d32322c5c06/out/balances.csv,../runs/comparison_control_4d32322c5c06/out/metrics.csv,../runs/comparison_control_4d32322c5c06/out/metrics.html,../runs/comparison_control_4d32322c5c06/run.html,expel-agent,False,completed,1,0.1512900311213733560887461098,0.8487099688786266439112538902,
comparison_control_a970ce60f78b,comparison_control,93,100,1,0.2,0.25,0,10,10000.0,9999.999999999999999999999998,10000.0,../runs/comparison_control_a970ce60f78b/scenario.yaml,../runs/comparison_control_a970ce60f78b/out/events.jsonl,../runs/comparison_control_a970ce60f78b/out/balances.csv,../runs/comparison_control_a970ce60f78b/out/metrics.csv,../runs/comparison_control_a970ce60f78b/out/metrics.html,../runs/comparison_control_a970ce60f78b/run.html,expel-agent,False,completed,9,0.1142799758987748543884314119,0.8857200241012251456115685881,
comparison_control_eea84c337e64,comparison_control,94,100,1,0.2,0.5,0,10,10000.0,10000.10920597759102289189240,10000.0,../runs/comparison_control_eea84c337e64/scenario.yaml,../runs/comparison_control_eea84c337e64/out/events.jsonl,../runs/comparison_control_eea84c337e64/out/balances.csv,../runs/comparison_control_eea84c337e64/out/metrics.csv,../runs/comparison_control_eea84c337e64/out/metrics.html,../runs/comparison_control_eea84c337e64/run.html,expel-agent,False,completed,9,0.1720538044569363581610118450,0.8279461955430636418389881550,
