run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_fe296c3142d6,active,H1,PAY_101c917f7f63,1,2555,repaid,0,0,0,no_trade
