run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_2daada90dddc,active,H2,PAY_8053650e4ee9,1,562,repaid,0,0,0,no_trade
balanced_active_2daada90dddc,active,H2,PAY_af13972850c3,1,500,repaid,0,0,0,no_trade
balanced_active_2daada90dddc,active,H5,PAY_aae6ac797ddb,2,533,repaid,0,0,0,no_trade
balanced_active_2daada90dddc,active,H5,PAY_e1cf760d3ca5,2,500,repaid,0,0,0,no_trade
balanced_active_2daada90dddc,active,H1,PAY_5c84f9180daa,4,687,repaid,0,0,0,no_trade
balanced_active_2daada90dddc,active,H1,PAY_bae3b87d99d5,4,500,repaid,0,0,0,no_trade
balanced_active_2daada90dddc,active,H4,PAY_8546b95225e2,5,8079,repaid,0,0,0,no_trade
balanced_active_2daada90dddc,active,H4,PAY_64bbb7f4e414,5,500,repaid,0,0,0,no_trade
balanced_active_2daada90dddc,active,H3,PAY_f2e85c1b0a2e,8,2637,repaid,0,0,0,no_trade
balanced_active_2daada90dddc,active,H3,PAY_0ee6e1785423,8,500,repaid,0,0,0,no_trade
