G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.26440865044094547,12715,669,219,669,0,1,0.672645739910314,219,9,9,,0.3273542600896861,1
0,0.2205917327905461,12715,569,262,569,0,2,0.539543057996485,262,10,10,,0.46045694200351495,1
0,0.3461940580328621,12715,1427,664,1427,0,3,0.5346881569726699,664,10,10,,0.4653118430273301,1
0,0.2775519975097867,12715,1197,136,1197,0,4,0.8863826232247285,136,10,10,,0.1136173767752715,1
0,0.3768893413736393,12715,452,452,452,0,5,0,452,9,9,,1,1
0,0.25219690373547965,12715,2170,200,2170,0,6,0.9078341013824884,200,9,9,,0.09216589861751152,1
0,0.3369414183200198,12715,397,397,397,0,7,0,397,6,6,,1,1
0,0.23170462554909263,12715,1243,935,1243,0,8,0.24778761061946902,935,8,8,,0.7522123893805309,1
0,0.20552125553775097,12715,1236,193,1236,0,9,0.8438511326860841,193,10,10,,0.15614886731391586,1
0,0.18417512917710557,12715,593,425,593,0,10,0.28330522765598654,425,10,10,,0.7166947723440135,1
