G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.19533599032566193,20000,922,408,922,0,1,0.5574837310195228,408,10,10,,0.44251626898047725,1
0,0.18478614252022307,20000,1704,550,1704,0,2,0.6772300469483568,550,10,10,,0.3227699530516432,1
0,0.23777146217305173,20000,1203,441,1203,0,3,0.6334164588528678,441,10,10,,0.36658354114713215,1
0,0.22424623585873332,20000,633,384,633,0,4,0.3933649289099526,384,10,10,,0.6066350710900474,1
0,0.22633744855967078,20000,729,429,729,0,5,0.411522633744856,429,9,9,,0.588477366255144,1
0,0.22977714426687865,20000,382,382,382,0,6,0,382,9,9,,1,1
0,0.28038047015126744,20000,1004,538,1004,0,7,0.4641434262948207,538,10,10,,0.5358565737051793,1
0,0.19940454234653038,20000,953,597,953,0,8,0.37355718782791186,597,10,10,,0.6264428121720882,1
0,0.2299246193140087,20000,999,572,999,0,9,0.42742742742742745,572,10,10,,0.5725725725725725,1
0,0.13940029629099887,20000,1419,1419,1419,0,10,0,1419,9,9,,1,1
