DS_t,agent,day
0.15318744053282587,H2,1
0,H23,1
0,H3,1
0,H63,1
0,H13,1
0,H32,1
0.03615604186489058,H12,1
0,H73,1
0,H83,1
0,H33,1
0.5099904852521409,H42,1
0,H93,1
0,H53,1
0,H82,1
0,H92,1
0.02664129400570885,H62,1
0.007611798287345386,H22,1
0,H43,1
0.2664129400570885,H52,1
0,H72,1
0,H2,2
0,H61,2
0,H32,2
0.14834205933682373,H31,2
0,H21,2
0.013379872018615475,H51,2
0,H12,2
0,H42,2
0.16055846422338568,H81,2
0,H82,2
0,H92,2
0,H62,2
0.5474112856311809,H41,2
0.030250145433391506,H71,2
0,H22,2
0.09482257126236183,H11,2
0,H1,2
0,H52,2
0,H72,2
0.005235602094240838,H91,2
0.13394495412844037,H20,3
0.30825688073394497,H100,3
0.00963302752293578,H80,3
0,H61,3
0,H31,3
0,H21,3
0,H51,3
0.011009174311926606,H30,3
0.0426605504587156,H40,3
0.11055045871559634,H60,3
0,H81,3
0,H41,3
0,H71,3
0,H50,3
0,H91,3
0,H11,3
0.2481651376146789,H10,3
0,H1,3
0.015137614678899083,H90,3
0.12064220183486239,H70,3
0.0021008403361344537,H99,4
0,H20,4
0,H100,4
0,H70,4
0.014705882352941176,H49,4
0,H80,4
0,H39,4
0.19957983193277312,H89,4
0,H30,4
0,H40,4
0,H60,4
0.02100840336134454,H9,4
0,H79,4
0.20168067226890757,H69,4
0,H59,4
0,H50,4
0.0063025210084033615,H19,4
0,H10,4
0,H90,4
0.5546218487394958,H29,4
0,H99,5
0.016129032258064516,H38,5
0,H49,5
0,H39,5
0,H89,5
0,H88,5
0.02258064516129032,H28,5
0,H98,5
0,H8,5
0,H9,5
0,H79,5
0.8419354838709677,H48,5
0.06451612903225806,H68,5
0,H69,5
0,H18,5
0,H59,5
0,H78,5
0,H19,5
0.054838709677419356,H58,5
0,H29,5
0.020491803278688523,H77,6
0,H38,6
0.06830601092896176,H57,6
0,H47,6
0,H88,6
0,H28,6
0.28415300546448086,H67,6
0,H98,6
0,H8,6
0.001366120218579235,H27,6
0,H37,6
0,H87,6
0,H48,6
0.00273224043715847,H97,6
0,H68,6
0,H18,6
0,H17,6
0,H78,6
0.6229508196721312,H7,6
0,H58,6
0,H77,7
0,H46,7
0,H47,7
0,H57,7
0.027777777777777776,H16,7
0.20833333333333334,H86,7
0,H96,7
0,H67,7
0,H27,7
0,H66,7
0,H37,7
0,H87,7
0,H97,7
0,H17,7
0,H7,7
0.09722222222222222,H36,7
0,H76,7
0.2222222222222222,H56,7
0.1111111111111111,H6,7
0.3333333333333333,H26,7
0.00914470145239376,H15,8
0,H76,8
0,H46,8
0.027434104357181282,H55,8
0,H16,8
0,H86,8
0.07907477138246369,H25,8
0,H85,8
0.18235610543302852,H45,8
0.1893491124260355,H65,8
0,H96,8
0.0005379236148466917,H95,8
0,H66,8
0,H35,8
0.44002151694459385,H5,8
0,H36,8
0.0720817643894567,H75,8
0,H56,8
0,H6,8
0,H26,8
0,H15,9
0,H44,9
0.09685230024213075,H54,9
0,H64,9
0,H55,9
0,H25,9
0.004842615012106538,H4,9
0.162227602905569,H14,9
0,H85,9
0.05811138014527845,H94,9
0,H45,9
0,H65,9
0.3075060532687651,H74,9
0.11380145278450363,H84,9
0,H95,9
0,H35,9
0.07021791767554479,H34,9
0,H5,9
0.1864406779661017,H24,9
0,H75,9
0,H44,10
0,H23,10
0,H54,10
0,H64,10
0.028620988725065046,H3,10
0.05637467476149176,H63,10
0.27146574154379877,H13,10
0,H4,10
0.30008673026886384,H73,10
0,H14,10
0,H94,10
0.30875975715524717,H83,10
0.0026019080659150044,H33,10
0.0017346053772766695,H93,10
0,H74,10
0.02168256721595837,H53,10
0,H84,10
0,H34,10
0.008673026886383347,H43,10
0,H24,10
