run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_2a782f37bb1f,active,H2,PAY_6726963e7153,1,2283,repaid,0,0,0,no_trade
balanced_active_2a782f37bb1f,active,H2,PAY_0b83ce761925,1,500,repaid,0,0,0,no_trade
balanced_active_2a782f37bb1f,active,H3,PAY_9a057eb2e173,3,6190,repaid,0,0,0,no_trade
balanced_active_2a782f37bb1f,active,H3,PAY_0a12f4f16890,3,500,repaid,0,0,0,no_trade
balanced_active_2a782f37bb1f,active,H4,PAY_4a3df4d7bddd,5,2618,repaid,0,0,0,no_trade
balanced_active_2a782f37bb1f,active,H4,PAY_f9a2431cdb9c,5,500,repaid,0,0,0,no_trade
balanced_active_2a782f37bb1f,active,H5,PAY_19e6d8a314f3,7,52,repaid,0,0,0,no_trade
balanced_active_2a782f37bb1f,active,H5,PAY_3ef6b2bead66,7,500,repaid,0,0,0,no_trade
balanced_active_2a782f37bb1f,active,H1,PAY_b8efdca5870a,9,1355,repaid,0,0,0,no_trade
balanced_active_2a782f37bb1f,active,H1,PAY_4626632f50a0,9,500,repaid,0,0,0,no_trade
