run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_dcb50972d87e,active,H1,PAY_06c7945cb369,1,5515,repaid,0,0,0,no_trade
balanced_active_dcb50972d87e,active,H1,PAY_d00e2315d4e5,1,500,repaid,0,0,0,no_trade
balanced_active_dcb50972d87e,active,H2,PAY_ca21373b6bf6,1,80,repaid,0,0,0,no_trade
balanced_active_dcb50972d87e,active,H2,PAY_acbc86f92663,1,500,repaid,0,0,0,no_trade
balanced_active_dcb50972d87e,active,H3,PAY_db08b7193d82,1,1861,repaid,0,0,0,no_trade
balanced_active_dcb50972d87e,active,H3,PAY_5ff84189d7a4,1,500,repaid,0,0,0,no_trade
balanced_active_dcb50972d87e,active,H4,PAY_28a26051b8df,1,951,repaid,0,0,0,no_trade
balanced_active_dcb50972d87e,active,H4,PAY_e1c0c4376453,1,500,repaid,0,0,0,no_trade
balanced_active_dcb50972d87e,active,H5,PAY_6d32c7f58bee,1,4090,repaid,0,0,0,no_trade
balanced_active_dcb50972d87e,active,H5,PAY_82de5cd54b46,1,500,repaid,0,0,0,no_trade
