run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_a759d07f6d1a,active,H2,PAY_85ad0e593a92,1,1455,repaid,0,0,0,no_trade
balanced_active_a759d07f6d1a,active,H2,PAY_4107a76cdc6a,1,500,repaid,0,0,0,no_trade
balanced_active_a759d07f6d1a,active,H3,PAY_88ed86f6e173,3,1010,repaid,1,0,-2397.75,hold_to_maturity
balanced_active_a759d07f6d1a,active,H3,PAY_f5c7aaf3a2ef,3,500,repaid,1,0,-2397.75,hold_to_maturity
balanced_active_a759d07f6d1a,active,H4,PAY_73ae6681a715,5,2411,repaid,0,0,0,no_trade
balanced_active_a759d07f6d1a,active,H4,PAY_50e5ab50b094,5,500,repaid,0,0,0,no_trade
balanced_active_a759d07f6d1a,active,H5,PAY_e479127e7c1a,7,2085,repaid,0,0,0,no_trade
balanced_active_a759d07f6d1a,active,H5,PAY_1974a9495e61,7,500,repaid,0,0,0,no_trade
balanced_active_a759d07f6d1a,active,H1,PAY_9ed892d56818,9,5537,repaid,0,1,1772.25,sell_before
balanced_active_a759d07f6d1a,active,H1,PAY_43f84675e452,9,500,repaid,0,1,1772.25,sell_before
