run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_e4552af08b00,active,0,200,80,120,0,22124.99999999999999999999999,0.009039548022598870056497175145
balanced_active_e4552af08b00,active,1,120,80,40,0,28132.49999999999999999999999,0.004265529192215409224206878167
