DS_t,agent,day
0,big_mid,1
0,big_short,1
0.062454346238130024,H42,1
0.0547845142439737,H62,1
0,H33,1
0,H63,1
0,H93,1
0.16070124178232287,H72,1
0.07962016070124178,H22,1
0,H13,1
0.03214024835646457,H52,1
0.10883856829802775,H2,1
0,big_long,1
0,H53,1
0,H3,1
0.23301680058436816,H92,1
0,H43,1
0.013148283418553688,H12,1
0,H83,1
0,H73,1
0.0723155588020453,H32,1
0,H23,1
0.18298027757487217,H82,1
0.056647398843930635,H71,2
0,big_mid,2
0.01907514450867052,H51,2
0.05953757225433526,H61,2
0.021965317919075144,H21,2
0.20404624277456648,H11,2
0,big_short,2
0.06242774566473988,H1,2
0,H42,2
0.08439306358381503,H81,2
0,H62,2
0.02601156069364162,H31,2
0,H72,2
0.176878612716763,H41,2
0,H22,2
0,H52,2
0,H2,2
0,big_long,2
0,H92,2
0.28901734104046245,H91,2
0,H12,2
0,H32,2
0,H82,2
0.029469548133595286,H50,3
0,H71,3
0,big_mid,3
0,H51,3
0,H61,3
0,H21,3
0,H11,3
0,big_short,3
0,H1,3
0.0412573673870334,H80,3
0,H81,3
0.17681728880157171,H60,3
0,H31,3
0,H41,3
0.03339882121807466,H30,3
0.22593320235756384,H40,3
0,big_long,3
0.08153241650294696,H10,3
0.06385068762278978,H70,3
0,H91,3
0.04911591355599214,H90,3
0.15717092337917485,H20,3
0.14145383104125736,H100,3
0,H50,4
0,big_mid,4
0.02155887230514096,H69,4
0.04892205638474295,H39,4
0,big_short,4
0.06301824212271974,H49,4
0,H80,4
0.05721393034825871,H59,4
0.10862354892205639,H79,4
0,H60,4
0.10862354892205639,H19,4
0.024875621890547265,H29,4
0,H30,4
0,H40,4
0.10530679933665009,H9,4
0,big_long,4
0,H10,4
0,H70,4
0.12935323383084577,H89,4
0,H90,4
0,H20,4
0.33250414593698174,H99,4
0,H100,4
0.033950617283950615,H38,5
0,big_mid,5
0.14814814814814814,H98,5
0,H69,5
0.0257201646090535,H18,5
0,H39,5
0.044238683127572016,H8,5
0,big_short,5
0.14917695473251028,H68,5
0,H49,5
0.14506172839506173,H88,5
0,H59,5
0,H79,5
0.13271604938271606,H78,5
0.06275720164609054,H28,5
0.03909465020576132,H58,5
0,H19,5
0.2191358024691358,H48,5
0,H29,5
0,H9,5
0,big_long,5
0,H89,5
0,H99,5
0,H38,6
0.13648180242634314,H27,6
0,big_mid,6
0.16681109185441942,H87,6
0,H98,6
0.12391681109185441,H47,6
0,H18,6
0,big_short,6
0,H8,6
0,H68,6
0.08275563258232235,H77,6
0,H88,6
0,H78,6
0.0684575389948007,H57,6
0,H28,6
0,H58,6
0,H48,6
0.08708838821490468,H17,6
0,big_long,6
0.14558058925476602,H7,6
0.02512998266897747,H97,6
0.016464471403812825,H37,6
0.14731369150779897,H67,6
0.19342359767891681,H26,7
0.14248871695680207,H66,7
0,H27,7
0,big_mid,7
0.036105738233397806,H86,7
0,H87,7
0.05609284332688588,H16,7
0,H47,7
0,big_short,7
0,H77,7
0,H57,7
0.09348807221147647,H36,7
0,H17,7
0,big_long,7
0,H7,7
0,H97,7
0.09800128949065119,H46,7
0.029658284977433915,H6,7
0.1399097356544165,H96,7
0,H67,7
0.032237266279819474,H76,7
0,H37,7
0.17859445519019987,H56,7
0,H26,8
0,H66,8
0,big_mid,8
0.10215053763440861,H65,8
0,H86,8
0.10304659498207885,H55,8
0.21953405017921146,H85,8
0,H16,8
0,big_short,8
0.05017921146953405,H5,8
0.06720430107526881,H45,8
0.025985663082437275,H15,8
0,H36,8
0.03942652329749104,H25,8
0,big_long,8
0.2168458781362007,H35,8
0.06093189964157706,H75,8
0,H46,8
0,H6,8
0,H96,8
0,H76,8
0.11469534050179211,H95,8
0,H56,8
0.18397997496871088,H64,9
0,big_mid,9
0.05006257822277847,H4,9
0.0344180225281602,H74,9
0,H65,9
0,H55,9
0,H85,9
0.2565707133917397,H54,9
0,big_short,9
0,H5,9
0,H45,9
0.16145181476846057,H24,9
0,H15,9
0.060075093867334166,H14,9
0.12891113892365458,H94,9
0,H25,9
0.0688360450563204,H84,9
0,big_long,9
0,H35,9
0.025657071339173967,H34,9
0,H75,9
0.030037546933667083,H44,9
0,H95,9
0,H64,10
0,big_mid,10
0,H4,10
0,H74,10
0,H54,10
0,big_short,10
0,H24,10
0.08835904628330996,H33,10
0.19635343618513323,H63,10
0,H14,10
0.1332398316970547,H93,10
0.06030855539971949,H13,10
0,H94,10
0,H84,10
0,big_long,10
0,H34,10
0.037868162692847124,H53,10
0.08415147265077139,H3,10
0,H44,10
0.1458625525946704,H43,10
0.07012622720897616,H83,10
0.1402524544179523,H73,10
0.043478260869565216,H23,10
