run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_c808ba55edea,active,H2,PAY_05ae013ea010,1,260,repaid,0,0,0,no_trade
balanced_active_c808ba55edea,active,H2,PAY_7d4227d299e0,1,500,repaid,0,0,0,no_trade
balanced_active_c808ba55edea,active,H3,PAY_7ed24cefc597,3,4361,repaid,0,0,0,no_trade
balanced_active_c808ba55edea,active,H3,PAY_9dabd8ce6823,3,500,repaid,0,0,0,no_trade
balanced_active_c808ba55edea,active,H4,PAY_6dca7283ffb7,5,6928,repaid,0,0,0,no_trade
balanced_active_c808ba55edea,active,H4,PAY_131290e47f16,5,500,repaid,0,0,0,no_trade
balanced_active_c808ba55edea,active,H5,PAY_1e0e05639479,7,606,repaid,0,0,0,no_trade
balanced_active_c808ba55edea,active,H5,PAY_e18d9652638f,7,500,repaid,0,0,0,no_trade
balanced_active_c808ba55edea,active,H1,PAY_7fd542fe6953,9,342,repaid,0,0,0,no_trade
balanced_active_c808ba55edea,active,H1,PAY_1441a7e88cd0,9,500,repaid,0,0,0,no_trade
