run_id,regime,day,total_face_value,face_bucket_short,face_bucket_mid,face_bucket_long,total_cash,debt_to_money
balanced_active_2d060a08c1ac,active,0,200,80,120,0,22500.00000000000029999999999,0.008888888888888888770370370374
balanced_active_2d060a08c1ac,active,1,100,40,60,0,30653.26666666666689999999999,0.003262295046313715316001051195
