G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.7141573085224105,14556,2894,2894,2894,0,1,0,2894,2,1,,1,1
0,0.7792161618112424,14556,3957,0,3957,0,2,1,0,2,1,,0,
0,0.6759224623801923,14556,2458,0,2458,0,8,1,0,2,1,,0,
0,0.6781667232839796,14556,2481,0,2481,0,9,1,0,2,1,,0,
0,0.73686419860573,14556,3208,0,3208,0,10,1,0,2,1,,0,
