G_t,HHIplus_t,M_t,Mbar_t,Mpeak_t,S_t,alpha_t,day,delta_t,gross_settled_t,n_creditors,n_debtors,notes,phi_t,v_t
0,0.7335872756748177,5365,594,594,594,0,1,0,594,2,1,,1,1
0,0.8484976012120192,5365,545,545,545,0,3,0,545,2,1,,1,1
358,0.840532372126915,5365,5723,0,5723,0,5,1,0,2,1,,0,
0,0.992063618037809,5365,502,0,502,0,7,1,0,2,1,,0,
2269,0.8775866469990814,5365,7634,0,7634,0,9,1,0,2,1,,0,
