run_id,regime,trader_id,liability_id,maturity_day,face_value,outcome,buy_count,sell_count,net_cash_pnl,strategy
balanced_active_137389fe0b89,active,H2,PAY_2867313171a7,1,1830,repaid,0,0,0,no_trade
balanced_active_137389fe0b89,active,H2,PAY_15ab9ae7a61b,1,500,repaid,0,0,0,no_trade
balanced_active_137389fe0b89,active,H5,PAY_e36de8cb0104,3,2364,repaid,0,0,0,no_trade
balanced_active_137389fe0b89,active,H5,PAY_356a8146ce30,3,500,repaid,0,0,0,no_trade
balanced_active_137389fe0b89,active,H3,PAY_f628e9827f57,5,3810,repaid,0,0,0,no_trade
balanced_active_137389fe0b89,active,H3,PAY_145821e57997,5,500,repaid,0,0,0,no_trade
balanced_active_137389fe0b89,active,H1,PAY_d78553d2054e,7,2229,repaid,0,0,0,no_trade
balanced_active_137389fe0b89,active,H1,PAY_8e5d2c9c39c6,7,500,repaid,0,0,0,no_trade
balanced_active_137389fe0b89,active,H4,PAY_992711d18b22,9,2263,repaid,0,0,0,no_trade
balanced_active_137389fe0b89,active,H4,PAY_4e97d0ecdccf,9,500,repaid,0,0,0,no_trade
